updated_publication,publication,updated_DOI,DOI,ID_PUB
"Harrison, Sandy P., 2019. Modern pollen data for climate reconstructions, version 1 (SMPDS). University of Reading. Dataset.","Harrison, Sandy P., 2019. Modern pollen data for climate reconstructions, version 1 (SMPDS). University of Reading. Dataset.",10.17864/1947.194,10.17864/1947.194,1
