updated_publication,publication,updated_DOI,DOI,ID_PUB
"Chen, H.Y., Xu, D.Y., Liao, M.N., Li, K., Ni, J., Cao, X.Y., Cheng, B., Hao, X.D., Kong, Z.C., Li, S.F., Li, X.Q., Liu, G.X., Liu, P.M., Liu, X.Q., Sun, X.J., Tang, L.Y., Wei, H.C., Xu, Q.H., Yan, S., Yang, X.D., Yang, Z.J., Yu, G., Zhang, Y., Zhang, Z.Y., Zhao, K.L., Zheng, Z., and Herzschuh, U., 2021. A modern pollen dataset of China. Chinese Journal of Plant Ecology, 45(7), pp. 799-808.","Chen HY, Xu DY, Liao MN, Li K, Ni J, Cao XY, Cheng B, Hao XD, Kong ZC, Li SF, Li XQ, Liu GX, Liu PM, Liu XQ, Sun XJ, Tang LY, Wei HC, Xu QH, Yan S, Yang XD, Yang ZJ, Yu G, Zhang Y, Zhang ZY, Zhao KL, Zheng Z, and Ulrike HERZSCHUH (2021). A modern pollen dataset of China. Chinese Journal of Plant Ecology, 45, 00-00.",10.17521/cjpe.2021.0024,10.17521/cjpe.2021.0024,1
