updated_publication,publication,updated_DOI,DOI,ID_PUB
"Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney‐Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K., 2020. Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43(8), pp.1118-1142.","Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney-Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K. (2020), Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43: 1118-1142.",10.1111/ecog.04990,,1
