"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Mo","Mo99_28",101.92,47.45,1500,0.36432766407098854,1857.098535145978,-0.7130614419045909,-18.468527642450976,14.861337667379312
"Mo","Mo99_29",101.92,47.42,1600,0.3617560362885058,1783.0592068849066,-1.0732170333778959,-18.67845191304481,14.459163744017303
"Mo","Mo99_3",88.92,48.6,2493,0.3355773957373561,1041.394435472905,-6.684108482349276,-25.827317372588166,10.1397052517693
"Mo","Mo99_30",101.87,47.35,1650,0.3594709507772176,1747.446313321361,-1.2385243357963533,-18.747717773223922,14.261012417033717
"Mo","Mo99_31",105.67,46.58,1500,0.22599116379188666,2303.1978832911564,0.6947184794348685,-18.581301491930745,17.827809839984837
"Mo","Mo99_32",105.95,46.75,1316,0.27032338947445217,2180.3445671312033,-0.1607016886883088,-19.940324113873505,17.25728049593918
"Mo","Mo99_33",105.92,46.9,1500,0.2547691046283947,2164.29269490424,-0.2570656412959124,-19.923411707435026,17.243779675904037
"Mo","Mo99_34",105.47,46.7,1550,0.22279198377146028,2305.1626691520105,0.7701699244770752,-18.375318564710902,17.80641421875683
"Mo","Mo99_35",106.28,45.95,1200,0.14237447568643125,2794.661873484251,2.8728223639995374,-16.870626556127664,20.547192664440157
"Mo","Mo99_36",106.48,45.77,1350,0.1833281939593053,2504.016547748576,1.4621030163664714,-18.186936616658286,19.044071494958306
"Mo","Mo99_37",106.73,45.77,1450,0.2167401445726262,2292.193001940408,0.3697077303361547,-19.253332330326135,17.925277997237465
"Mo","Mo99_38",102.05,47.68,1400,0.37198693620279316,1925.8993045731909,-0.4367368148793172,-18.451363374949565,15.245391829692455
"Mo","Mo99_39",101.85,47.72,1400,0.37381772761070603,1912.288629015043,-0.47459254757477665,-18.40846940908457,15.167603717335796
"Mo","Mo99_4",88.88,48.33,2232,0.29022009847785085,1329.6818579059725,-4.9663792462418215,-24.386551142430594,11.947631474557866
"Mo","Mo99_40",104.75,47.8,1050,0.43132832513581154,2113.961386892675,-0.7437071075468346,-21.552487726248945,16.824768078524762
"Mo","Mo99_41",105.43,47.87,1000,0.4471113756095122,2161.2753058139406,-0.7268151900159251,-22.164271433009656,17.15340388710448
"Mo","Mo99_42",106.08,47.95,1195,0.3867025715312116,2111.825641499063,-0.9164260056484502,-21.95016720705412,16.961410305137964
