"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Laguna Carimagua-Bosque","CABOSQUE_0",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_2.5",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_5",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_7.5",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_10",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_12.5",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_15",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Laguna Carimagua-Bosque","CABOSQUE_17.5",-71.327135,4.5865,180,1.7895335891369344,9651.871353779166,26.443483161038813,25.02120218924045,27.96894857462369
"Lake Chalalán","CHALALAN_0",-67.92057,-14.42793,330,1.2450790652274863,9377.937164762656,25.692978533596317,23.262790381031458,27.02040729403176
"Lake Chalalán","CHALALAN_2",-67.92057,-14.42793,330,1.2450790652274863,9377.937164762656,25.692978533596317,23.262790381031458,27.02040729403176
"Maxus Site 5","MAXUS5",-76.43842,-0.68774,246,2.627897808098865,9477.691754210457,25.966278778658786,24.807111866150585,26.482021531788217
"Laguna Angel","ANGEL",-70.5389199999999,4.44937,200,1.8919482778903676,9643.660186607838,26.420986812624214,25.000209794398973,27.82211924197072
"Laguna Mozambique","MOZAMBIQ_20",-73.052545,3.956185,175,2.0507779584035832,9713.558623798155,26.612489380268915,25.22786958157634,28.100718486915333
"Laguna Mozambique","MOZAMBIQ_25",-73.052545,3.956185,175,2.0507779584035832,9713.558623798155,26.612489380268915,25.22786958157634,28.100718486915333
"Laguna Mozambique","MOZAMBIQ_30",-73.052545,3.956185,175,2.0507779584035832,9713.558623798155,26.612489380268915,25.22786958157634,28.100718486915333
"Laguna Mozambique","MOZAMBIQ_35",-73.052545,3.956185,175,2.0507779584035832,9713.558623798155,26.612489380268915,25.22786958157634,28.100718486915333
"Laguna Chenevo","CHENEVO",-71.44083,4.59408,150,1.799329848018338,9709.83448970695,26.60228627316972,25.173297338889466,28.13671368183271
"Lake Refugio 1","REFUGIO1",-71.708055,-13.091745,3401,0.7216116643793093,3981.5651488468125,10.908397668073459,8.864552365728539,12.229542254717517
"Lake Refugio 2","REFUGIO2",-71.7052449999999,-13.09478,3406,0.7196500075544903,3973.0904637158847,10.88517935264626,8.840613827544333,12.20672588348012
"Lake Refugio 3","REFUGIO3",-71.7031399999999,-13.099145,3404,0.7212422814848894,3975.9872045191732,10.893115628819652,8.848491210182956,12.214339962625543
"Cuchilla La Rabona","RABONA",-74.25,4,4000,0.523684220973641,2056.3426895639977,5.633815587846569,4.944725744276251,6.448738056675393
"Laguna de los Bobos","LOSBOBOS",-72.7666,6.222105,3815,0.35414270316777496,2521.97513925986,6.909520929479068,6.217645622148974,7.453521583367561
"Quebrada del Amor","QUEBAMOR_0",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_1",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_2",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_3",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_4",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_5",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_6",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_7",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_8",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_9",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR-10",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_11",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_12",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_13",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_14",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_15",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"Quebrada del Amor","QUEBAMOR_16",-72.39808,-0.6013,381,2.1772203231402236,9331.496748069609,25.565744515259205,24.332768455456964,26.364393370049417
"La Teta-2","TETA2_0",-76.5333,3.0833,1020,2.148338982844115,8081.587509814469,22.14133564332731,21.745947278238614,22.505571221966616
"La Teta-2","TETA2_10",-76.5333,3.0833,1020,2.148338982844115,8081.587509814469,22.14133564332731,21.745947278238614,22.505571221966616
"Laguna De La Cocha","LACOCHA3_1",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_3",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_5",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_7",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_9",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_11",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_13",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_15",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_17",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Laguna De La Cocha","LACOCHA3_19",-77.151575,1.0792261111111,2780,0.991095511795142,4958.4328122094685,13.584747430710873,13.346687699780794,13.915250076624725
"Pantano de Genagra","GENAGRA",-76.606165,2.474535,1730,1.5983112310838676,6782.286139063684,18.581605860448448,18.343268956285737,18.8669152325909
"Pantano de Mónica 2","MONICA2",-72.05962,-0.706,112,2.296192183412308,9578.824894380188,26.243355875014217,25.199596374776522,26.768576665802502
"Pantano de Mónica 3","MONICA3_0",-72.05567,-0.70373,160,2.2772135364361588,9534.399239207663,26.121641751253872,25.042156904256235,26.684292402533963
"Pantano de Mónica 3","MONICA3_8",-72.05567,-0.70373,160,2.2772135364361588,9534.399239207663,26.121641751253872,25.042156904256235,26.684292402533963
"Laguna Gobernador","GOBER",-74.299745,3.95324999999999,3815,0.6786574631812983,2475.9822622040665,6.783513047134428,6.1549227803298034,7.5347602932292475
"Laguna El Caimito","CAIMITO_8.5",-77.6875,2.44645,50,2.9605897245573076,9588.1867351718,26.269004753895338,25.86467261682514,26.723664756064277
"Laguna El Caimito","CAIMITO_10",-77.6875,2.44645,50,2.9605897245573076,9588.1867351718,26.269004753895338,25.86467261682514,26.723664756064277
"Laguna El Caimito","CAIMITO_16",-77.6875,2.44645,50,2.9605897245573076,9588.1867351718,26.269004753895338,25.86467261682514,26.723664756064277
"Laguna El Caimito","CAIMITO_20",-77.6875,2.44645,50,2.9605897245573076,9588.1867351718,26.269004753895338,25.86467261682514,26.723664756064277
"Boca de López","BOCLOPEZ_1",-74.33309,10.85365,0,0.7638413584934558,10156.788280371595,27.826817206497523,27.21755683681713,28.462377553395037
"Boca de López","BOCLOPEZ_5",-74.33309,10.85365,0,0.7638413584934558,10156.788280371595,27.826817206497523,27.21755683681713,28.462377553395037
"El Patía-1","PATIA1",-77.11505,2.01125,580,2.5222730603766483,8788.644687572523,24.078478596089106,23.809161251106048,24.467812902618764
"El Patía-2","PATIA2",-77.11505,2.01125,580,2.5222730603766483,8788.644687572523,24.078478596089106,23.809161251106048,24.467812902618764
"Piagua","PIAGUA_0",-76.78055,2.43268,1700,1.7049061885767867,6797.609328647837,18.623587201774896,18.372778154246515,18.89513652858823
"Piagua","PIAGUA_10",-76.78055,2.43268,1700,1.7049061885767867,6797.609328647837,18.623587201774896,18.372778154246515,18.89513652858823
"Quilichao-1","QUIL1_1",-76.52225,3.10116,970,2.186442970283855,8173.122508244771,22.392116460944578,21.989128459633417,22.76177495039954
"Quilichao-1","QUIL1_5",-76.52225,3.10116,970,2.186442970283855,8173.122508244771,22.392116460944578,21.989128459633417,22.76177495039954
"Laguna La Primavera","PRIMAV1",-74.157925,3.981795,3547,0.7318916770124257,3039.22865325354,8.326653844530247,7.7400233459828804,8.981567330788536
"Potrerillo-2","POTRER2_5",-77.05414,2.10018,750,2.399537271512909,8492.272773270988,23.26650074868764,23.002503326895642,23.637107685042622
"Potrerillo-2","POTRER2_10",-77.05414,2.10018,750,2.399537271512909,8492.272773270988,23.26650074868764,23.002503326895642,23.637107685042622
"Páramo de Peña Negra 1","PPN1_2",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_5",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_7",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_9",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_12",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_15",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
"Páramo de Peña Negra 1","PPN1_17",-74.10008,5.07352,3625,0.5560812704136395,2759.5707173199366,7.560467718684758,6.9585508643524605,8.197565109062111
