"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Joe River Transect","WLRJR-6",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-3",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-2",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-4",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-9",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-8",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Joe River Transect","WLRJR-5",-81.007587,25.216564,1,0.7944972069019007,9038.161475892046,24.762086235320673,20.037408457198154,28.659088876535233
"Site SR-2 (Riegel 1965)","WLRSR-2",-81.1366666666667,25.3283333333333,1,0.824856230000158,9018.551360638901,24.708359892161376,19.929013250447785,28.625591068556375
"Site SR-3 (Riegel 1965)","WLRSR-3",-81.1166666666667,25.3316666666667,1,0.8253083803706706,9018.666724847284,24.70867595848571,19.93063618218205,28.624918881621873
"Site SR-4 (Riegel 1965)","WLRSR-4",-81.1,25.3416666666667,1,0.8259661781770147,9018.289613649065,24.70764277712073,19.9296164803685,28.623866613959596
"Site SR-5 (Riegel 1965)","WLRSR-5",-81.0816666666667,25.3516666666667,1,0.826651995776563,9017.942343171719,24.706691351155396,19.928838250969918,28.62277552264203
"Site SR-6 (Riegel 1965)","WLRSR-6",-81.0666666666667,25.36,1,0.8272198887714729,9017.650070079197,24.705890602956703,19.92816393387602,28.621871636069777
"Site SR-7 (Riegel 1965)","WLRSR-7",-81.045,25.3716666666667,1,0.8280268686009988,9017.254352320564,24.704806444713874,19.927327796865022,28.620589432281722
"Site SR-9 (Riegel 1965)","WLRSR-9",-81.1166666666667,25.3533333333333,1,0.8261507327275679,9017.245031688552,24.70478090873576,19.92349704161842,28.623448321557618
"Site SR-10 (Riegel 1965)","WLRSR-10",-81.095,25.3616666666667,1,0.8268275022552903,9017.069035128437,24.70429872637928,19.92375106690229,28.622401223772698
"Site SR-13 (Riegel 1965)","WLRSR-13",-81.0316666666667,25.3783333333333,1,0.8285038534384469,9017.0449892182,24.704232847173152,19.926987566059154,28.61983380204762
"Site SR-14 (Riegel 1965)","WLRSR-14",-81.0133333333333,25.3883333333333,1,0.8291933556633803,9016.705600678575,24.703303015557744,19.926264797869784,28.6187380543887
"Site SR-15 (Riegel 1965)","WLRSR-15",-80.9966666666667,25.3916666666667,1,0.8295917031875282,9016.762066081756,24.70345771529248,19.92744223659699,28.618123483492663
"Site SR-16 (Riegel 1965)","WLRSR-16",-80.9783333333333,25.3883333333333,1,0.8297492848630151,9017.259060867225,24.704819344841713,19.930921227486845,28.617906383491036
"Site SR-17 (Riegel 1965)","WLRSR-17",-80.9683333333333,25.405,1,0.8305737843254821,9016.374171383324,24.702394990091296,19.92702342413939,28.616565312081093
"Site SR-18 (Riegel 1965)","WLRSR-18",-81.01,25.4033333333333,1,0.8298423303301872,9015.80743300198,24.700842282197204,19.92193663102173,28.617659762400425
"Site SR-19 (Riegel 1965)","WLRSR-19",-81.0016666666667,25.4183333333333,1,0.8305730423549025,9014.992360299555,24.69860920630015,19.91829361174171,28.61646471504556
"Site SR-20 (Riegel 1965)","WLRSR-20",-80.9816666666667,25.4133333333333,1,0.830694939371899,9015.638484199037,24.700379408764487,19.922613331385882,28.61633031919311
"Site SR-21 (Riegel 1965)","WLRSR-21",-80.9616666666667,25.4133333333333,1,0.8310132961725871,9015.959280088839,24.701258301613255,19.92530319935253,28.615855104948213
"Site SR-22 (Riegel 1965)","WLRSR-22",-80.9416666666667,25.4216666666667,1,0.8316644492579575,9015.756518359945,24.700702790027247,19.9253707871948,28.614824944198574
"Site SR-23 (Riegel 1965)","WLRSR-23",-80.9216666666667,25.4283333333333,1,0.832248078525121,9015.65681826175,24.70042963907329,19.925959109654308,28.613902204808692
"Site SR-24 (Riegel 1965)","WLRSR-24",-80.9083333333333,25.4383333333333,1,0.8328619043863881,9015.24932900899,24.699313230161614,19.924643896288586,28.61292201747671
"Site SR-25 (Riegel 1965)","WLRSR-25",-80.8883333333333,25.45,1,0.8336485578642903,9014.845829453847,24.69820775192835,19.92371593989708,28.611670151479647
"Site SR-26 (Riegel 1965)","WLRSR-26",-80.8766666666667,25.4566666666667,1,0.8341021026206782,9014.620297408406,24.697589855913442,19.923225803301925,28.610948863318512
"Site SR-28 (Riegel 1965)","WLRSR-28",-80.9616666666667,25.4333333333333,1,0.8318155191111859,9014.708231359311,24.69783077084743,19.91902762497486,28.61453138924663
"Site SR-29 (Riegel 1965)","WLRSR-29",-80.9516666666667,25.44,1,0.8322432537579839,9014.454688166708,24.697136131963582,19.91829808346377,28.613853368127987
"Site SR-30 (Riegel 1965)","WLRSR-30",-80.908319,25.445944,1,0.8331706856400868,9014.7823279717,24.698033775264932,19.922303371668754,28.61242294729726
"Site 64-18 (Riegel 1965)","WLR64-18",-80.92339,25.44372,1,0.8328429419283554,9014.680640205977,24.697755178646513,19.920970472395428,28.612933178242216
"Yellow Dog Pond","YELLO561",-87.94245,46.754925,445,1.063592441793623,2602.4569279318016,4.009624993762673,-12.190246045931623,18.605410460264512
