"site_name","entity_name","latitude","longitude","elevation","basin_size","site_type","entity_type","age_BP","publication","doi","ID_BIOME","ID_SAMPLE","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180","T181","T182","T183","T184","T185","T186","T187","T188","T189","T190","T191","T192","T193","T194","T195","T196","T197","T198","T199","T200","T201","T202","T203","T204","T205","T206","T207","T208","T209","T210","T211","T212","T213","T214","T215","T216","T217","T218","T219","T220","T221","T222","T223","T224","T225","T226","T227","T228","T229","T230","T231","T232","T233","T234","T235","T236","T237","T238","T239","T240","T241","T242","T243","T244","T245","T246","T247","T248","T249","T250","T251","T252","T253","T254","T255","T256","T257","T258","T259","T260","T261","T262","T263","T264","T265","T266","T267","T268","T269","T270","T271","T272","T273","T274","T275","T276","T277","T278","T279","T280","T281","T282","T283","T284","T285","T286","T287","T288","T289","T290","T291","T292","T293","T294","T295","T296","T297","T298","T299","T300","T301","T302","T303","T304","T305","T306","T307","T308","T309","T310","T311","T312","T313","T314","T315","T316","T317","T318","T319","T320","T321","T322","T323","T324","T325","T326","T327","T328","T329","T330","T331","T332","T333","T334","T335","T336","T337","T338","T339","T340","T341","T342","T343","T344","T345","T346","T347","T348","T349","T350","T351","T352","T353","T354","T355","T356","T357","T358","T359","T360","T361","T362","T363","T364","T365"
"Ahakagyezi Swamp 1","AH1_13",-1.083333,29.9,2208,"not known","terrestrial, bog/fen/swamp","core",41,"Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney‐Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K., 2020. Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43(8), pp.1118-1142.","10.1111/ecog.04990",4,1,15.14957957018529,15.155424556820066,15.161365614090032,15.167395291407175,15.173507166775728,15.179696012063257,15.185957924782976,15.19229042268676,15.198692498561105,15.205164633798779,15.211708770548253,15.218328243481755,15.225027673429704,15.231812826262784,15.238690441427085,15.245668035415843,15.25275368616689,15.259955804881919,15.267282902059089,15.274743354604679,15.28234518074198,15.290095829075872,15.298001987612922,15.306069417804018,15.314302817795015,15.32270571807806,15.331280411663597,15.340027919784962,15.348947993037886,15.358039146788538,15.36729872868884,15.376723015249175,15.385713171892863,15.394263917329624,15.40236951629024,15.410023940888452,15.417221033895313,15.423954669179269,15.43021890490999,15.436008125594892,15.441317169592653,15.446141439398183,15.450476992692803,15.454320612871703,15.457669858471954,15.460523091602056,15.462879486096835,15.464739016670622,15.466102430801689,15.466971205443699,15.467347490917696,15.467234044492795,15.466634156215436,15.465551569505136,15.463990398907498,15.461955047196714,15.459450123762243,15.456480365914974,15.45305056442134,15.449165494235848,15.445468234206507,15.44196275511839,15.43865226247758,15.435539172668344,15.43262510481462,15.429910887199835,15.427396576824536,15.425081490472266,15.422964245511746,15.421042808588007,15.419314550343195,15.417776304356087,15.416424428592098,15.415254867805707,15.414263215528155,15.41344477449544,15.412794614616706,15.412307627842893,15.411978579558404,15.411802156378824,15.41177301048302,15.41188580083332,15.41213523183212,15.412516090123216,15.41302328036333,15.413651860859538,15.414397079988719,15.415254414282128,15.416219608972208,15.417288721659519,15.418458169568394,15.419558534639366,15.420587389676145,15.421543102706563,15.422424882324666,15.423232817376698,15.423967910169667,15.424632102212074,15.425228291335909,15.425760338909754,15.426233065744611,15.426652235229227,15.427024522220869,15.427357466271442,15.427659407894572,15.427939406785699,15.428207141196003,15.428472788034679,15.428746883729954,15.429040166410434,15.42936340056548,15.429727185992116,15.430141753518415,15.430616750687301,15.431161021267654,15.431782383101776,15.432487409374518,15.433281218867684,15.434167281118041,15.435147242600571,15.436220780086915,15.436618840476944,15.436337622054067,15.43537188678524,15.433714957335496,15.431358755541167,15.428293884684358,15.424509756658768,15.419994763732348,15.414736493139708,15.408721981220369,15.401938002311386,15.394371386159278,15.386009356292622,15.376839880647323,15.36685202481501,15.356036297634443,15.344384978506636,15.331892415813554,15.318555286173584,15.304372804980751,15.289346879736085,15.273482199067985,15.256786252015564,15.239269274067105,15.220944118544722,15.201826054138449,15.181932491644437,15.161282645174802,15.139897135204446,15.117797542727843,15.09500592544833,15.072699032888387,15.050896936804321,15.029617264599969,15.00887475214243,14.988680852902368,14.969043414375241,14.949966431073356,14.931449881428962,14.91348965378073,14.896077564300686,14.8792014673295,14.862845456201404,14.846990150328937,14.831613062150591,14.816689035583044,14.802190745915683,14.788089249679507,14.774354571945032,14.760956317770926,14.747864294141634,14.735049128692895,14.722482871810248,14.710139569273958,14.697995793481144,14.686031122365357,14.674228556416626,14.662574865638776,14.651060859827659,14.639681577173997,14.628436387855713,14.618467403652959,14.60978227319273,14.602392426201437,14.59631284940886,14.591561791181372,14.588160400540604,14.58613230741594,14.585503152077601,14.586300072690095,14.588551160803476,14.592284895343315,14.597529566255398,14.604312699384007,14.612660494394655,14.622597287569219,14.634145051083669,14.6473229399089,14.662146896739758,14.678629324351341,14.696778833506048,14.716600073002944,14.738093646694278,14.761256120325928,14.786080118933494,14.812554513297531,14.840664691691062,14.87039291091022,14.901718718434518,14.934619435591388,14.969070689869605,15.00504698310282,15.039755766834142,15.073172648258032,15.10527543053048,15.136044611652654,15.165463814846659,15.193520139531955,15.220204424182832,15.245511414782875,15.269439835213902,15.291992358639073,15.313175481674023,15.332999305797314,15.351477232948001,15.368625584514536,15.384463154867323,15.399010712172382,15.412290460401646,15.42432547720181,15.435139142586266,15.44475457327941,15.453194076988147,15.460478639936063,15.466627459714157,15.471657533934117,15.475583313373527,15.478416426343307,15.48016547895056,15.480835933839213,15.480430067927227,15.478947007679004,15.476382838603012,15.473976716160315,15.471719235830458,15.469598656246777,15.467601231134172,15.465711573225207,15.463913040869462,15.462188137988809,15.460518918176511,15.458887384071886,15.457275873639903,15.455667425624544,15.454046117200548,15.452397367697255,15.450708203189725,15.448967477724555,15.447166047954324,15.445296898977247,15.443355220204731,15.44133843109465,15.439246157580575,15.437080160985891,15.434844222124157,15.43254398414372,15.430186758461298,15.427781298835752,15.425337549245956,15.422866371742392,15.42037926082931,15.417888051189216,15.41540462567561,15.412527264681426,15.409266389667504,15.405630964060332,15.401628303017493,15.3972639306145,15.392541487594265,15.387462691532164,15.382027349917896,15.37623342527251,15.370077150041274,15.363553187669346,15.356654835014528,15.349374260118474,15.341702768380275,15.333631089385996,15.325149676072582,15.316249007565283,15.306919886939625,15.297153725327535,15.286942804210987,15.276280508415086,15.265161523206869,15.25358198999882,15.241539616414336,15.229033737855032,15.216065329173608,15.202636966552358,15.188752741169854,15.174418127656901,15.159639811654328,15.144425481947652,15.12985041089517,15.11592334458098,15.10265305655567,15.090048087103316,15.078116492761726,15.06686561307605,15.056301860884362,15.04643054158514,15.037255705852445,15.02878003918463,15.02100479053311,15.01392974109927,15.00755321324523,15.001872118374195,14.996882041625447,14.992577360325567,14.988951392359231,14.985996569983662,14.983704634119631,14.982066843811065,14.981074195352207,14.980717645530717,14.980988333516562,14.981877796128067,14.9833781715143,14.985482386692885,14.988184324858173,14.991478968914233,14.995362518274849,14.999832476598177,15.00427255527787,15.008683074782772,15.013065801574621,15.017423904109094,15.02176187555064,15.026085425035744,15.030401339996478,15.034717322692003,15.03904180468033,15.043383743482474,15.04775240613726,15.052157144701187,15.056607169007036,15.061111322141002,15.065677864125819,15.070314269195451,15.07502704181248,15.079821556208913,15.084701923728304,15.089670891615794,15.094729776156013,15.099878432209426,15.105115260266954,15.110437251153156,15.115840067486788,15.121318159984753,15.12686491570131,15.1324728343619,15.13813372811115,15.143838939277174
"Albitrunca Cliff 1","ALBITR1_0",-23.65,16.266667,1784,"not applicable","terrestrial","midden sample",0,"Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney‐Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K., 2020. Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43(8), pp.1118-1142.","10.1111/ecog.04990",22,2,25.342090445340283,25.35207830693573,25.36042145608303,25.367104532504133,25.372105103678216,25.375394277598186,25.376937435629483,25.376695066294452,25.3746236790664,25.370676775957282,25.364805857831477,25.35696144198527,25.347094067606648,25.3351552662811,25.321098475743558,25.304879876595994,25.28645913371134,25.265800026513652,25.242870955235457,25.217645313567044,25.190101721770112,25.160224118254714,25.128001711720287,25.093428800124755,25.05650446684546,25.017232168290427,24.975619230763208,24.93167627743069,24.8854166086493,24.83685556054093,24.786009867467634,24.732897053851403,24.68023652942585,24.628045003593087,24.57633775604297,24.525128372126723,24.474428602913356,24.424248354643073,24.374595806520578,24.325477649843933,24.27689943559641,24.22886601210382,24.181382029441536,24.13445248321369,24.0880832673456,24.04228170381557,23.997057016941245,23.95242072101005,23.908386892719733,23.86497230402391,23.822196396440564,23.780081084494817,23.738650383486906,23.697929864905337,23.65794595120787,23.618725070003887,23.580292695515368,23.542672312197787,23.50588434121567,23.469945074777087,23.431705224004656,23.391171360301996,23.348344692677735,23.303220456251765,23.25578750817537,23.206028161860754,23.153918281533,23.099427648874485,23.04252060231618,22.983156937786212,22.92129304793968,22.856883265570023,22.789881366548244,22.720242178734658,22.647923236299196,22.572886414145728,22.495099474955204,22.414537461936245,22.331183873781907,22.24503156454379,22.156083319992703,22.06435207326488,21.96986073581025,21.87264163438049,21.772735560458052,21.670190454510596,21.565059763101804,21.45740052153682,21.347271227725496,21.23472958371637,21.11983018937002,21.00424269731515,20.888009476035045,20.771164114486435,20.653729806627624,20.535718108205646,20.41712812545201,20.29794617974303,20.17814597453566,20.05768927166595,19.936527064142236,19.814601212673306,19.691846494148205,19.568192992915385,19.443568750726033,19.31790257925515,19.191126930728245,19.063180717754047,18.93401197323505,18.803580245267973,18.67185863015327,18.538835358735113,18.40451486685699,18.26891829916606,18.132083416132918,17.994063896180094,17.854928047378152,17.714756965393846,17.573642195387976,17.431682974537672,17.28898314805246,17.147358944992206,17.006910575227145,16.867729985049365,16.72989773537517,16.59348019394196,16.458527141754338,16.325069879829897,16.19311990492109,16.062668203015313,15.933685187804848,15.806121288795042,15.679908171136116,15.55496054746507,15.43117852183514,15.308450387922461,15.186655788766442,15.06566913382997,14.945363161526878,14.825612531770867,14.706297333609566,14.587306397519441,14.468540310202165,14.349914041356662,14.231359106401921,14.11282520589865,13.994281300801433,13.875716101964574,13.757137971813016,13.638574255078932,13.52007007334491,13.40168663424162,13.287655561328073,13.178061595409122,13.072996378347128,12.97255568195159,12.876836611486297,12.78593486953477,12.699942160772316,12.618943810617687,12.543016661161406,12.472227296621774,12.40663063832243,12.34626893628676,12.29117117146178,12.24135286974985,12.196816316830663,12.157551151536019,12.123535305572913,12.09473624888825,12.07111249307588,12.052615300025494,12.039190539522716,12.030780637700111,12.02732655803179,12.028769757848103,12.035054065983,12.046127430999729,12.061943494306027,12.082462948202393,12.107654645342912,12.1374964330728,12.167848763569442,12.198710060353282,12.23008968823114,12.262007523363714,12.294493206377727,12.32758509932771,12.361328974882655,12.395776473152235,12.430983367933884,12.46700768970863,12.503907757292424,12.541740173514027,12.580557842501797,12.620408066992535,12.661330783420293,12.703356990322826,12.746507421774982,12.790791512121203,12.83620669128183,12.882738041452503,12.93035833626088,12.979028472606863,13.028698293761781,13.079307790160236,13.13078865204849,13.183066136151272,13.236061197198886,13.289692824937221,13.343880518531625,13.398546823449383,13.453619851295887,13.512076723830054,13.573864300237659,13.638942148321004,13.70728412948292,13.778879560186954,13.853733902190795,13.931868948375099,14.01332248710737,14.098147445269237,14.186410527751272,14.278190388757679,14.373575387020127,14.47266099235911,14.57554692434667,14.682334114570397,14.793121591707465,14.908003392928581,15.027065605821722,15.150383641948661,15.278019836359096,15.410021457069472,15.546419194990026,15.68722618851063,15.832437618506724,15.982030889570897,16.135966392553595,16.29418882279087,16.456629008500023,16.623206185507193,16.79383063845016,16.968406615508194,17.139721401316816,17.307679539865838,17.472191851940874,17.6331782415693,17.79057018136396,17.9443127914476,18.09436644186697,18.240707826221385,18.38333047393293,18.52224468939839,18.657476927365604,18.789068634443378,18.917074605882743,19.041560923916226,19.162602558359932,19.280280721334105,19.39468007544257,19.505885898324173,19.613981306063693,19.719044633602817,19.821147062257065,19.920350573101338,20.016706290841576,20.110253266453526,20.20101772903145,20.289012818685816,20.374238793714117,20.456683687381577,20.53632437318406,20.61312798304649,20.68955949410272,20.7655708952859,20.841109123322386,20.916118171600115,20.990541172172623,21.064322372606362,21.13740893683689,21.209752509240424,21.281310493266627,21.352047009659838,21.421933513913835,21.490949067534455,21.559080272301685,21.6263208904362,21.692671185847317,21.758137032003,21.822728840046953,21.88646036632242,21.94934746129143,22.011406821922325,22.072654807031036,22.133106369988486,22.19277415592825,22.25166780147349,22.309793464483903,22.367153599883864,22.423746985780898,22.47956899233303,22.53461207467063,22.588866461085942,22.642320999075594,22.69592403600086,22.749662673014097,22.80352375490888,22.857494931188313,22.91156565845614,22.965728096844206,23.01997785875624,23.074314575448238,23.128742255540544,23.183269419079096,23.23790900081335,23.29267802650608,23.347597075909494,23.40268955512991,23.457980809097094,23.513497111443787,23.56926457404174,23.62530802156202,23.6816498776375,23.738309108494775,23.795300267359085,23.852632678664218,23.910309795329145,23.968328755361586,24.02668015612534,24.08534805610296,24.14431020525084,24.203538496434785,24.262999622285115,24.322655914432968,24.380710206399492,24.43712151088057,24.491850048043528,24.544858410258854,24.596112694016423,24.645583560495652,24.69324718901842,24.73908609160948,24.783089761929233,24.825255137701173,24.8655868621849,24.90409733698797,24.940806565308222,24.975741791309375,25.008936947529754,25.040431927812506,25.07027170806241,25.098505341056963,25.12518485448473,25.15036408331087,25.174097468475413,25.19643885384896,25.217440312367685,25.237151030436824,25.255616277140778,25.272876481653025,25.288966438633164,25.303914657464084,25.31774286705021,25.330465683687663
"Albitrunca Cliff 2","ALBITR2_0",-23.650278,16.266667,1786,"not applicable","terrestrial","midden sample",0,"Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney‐Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K., 2020. Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43(8), pp.1118-1142.","10.1111/ecog.04990",22,3,25.343681618555625,25.353598120649487,25.361871425602665,25.368486190729513,25.373419993209872,25.376643942503218,25.37812341307508,25.377818878269448,25.375686824414583,25.371680722942195,25.365752037440707,25.357851242163264,25.347928828578926,25.335936277100654,25.321826972152685,25.305557040255547,25.287086092805765,25.266377857695407,25.243400686828796,25.21812792991002,25.190538168536282,25.160615308565223,25.128348532831815,25.093732120463,25.056765143145544,25.01745105260728,24.975797177125173,24.93181414792889,24.88551527878242,24.836915923669252,24.78603283826976,24.732883570720862,24.68018414751557,24.62795130372345,24.57620034435814,24.52494487888608,24.474196680564766,24.42396567535254,24.374260059352395,24.32508653779541,24.276450672692235,24.22835732074566,24.180811138190215,24.133817125154348,24.087381179151652,24.041510625587403,23.996214692851115,23.9515049007388,23.907395333624542,23.86390277393271,23.821046676929253,23.778848974470094,23.737333702872117,23.69652645821065,23.65645369075978,23.617141858613426,23.578616468379348,23.54090103785227,23.504016021394943,23.467977743073224,23.42964090474472,23.389012103514556,23.34609256932136,23.300877552334203,23.253355917916,23.20350998009419,23.151315595589278,23.096742530200427,23.039755098121045,22.980313063002736,22.918372777787376,22.853888528992545,22.78681404077006,22.717104085146126,22.644716137834067,22.569612014263523,22.491759418284282,22.41113333657444,22.327717215192347,22.24150386092655,22.152496018960186,22.060706589603008,21.966158460069597,21.868883942013575,21.768923821202065,21.666326041709013,21.561144062664567,21.453434940255914,21.343257200690797,21.23066858061364,21.115723719488276,21.00008966974453,20.883808844011337,20.76691487486839,20.649430997968757,20.531368807537426,20.412727443942266,20.29349325743307,20.173639974390717,20.05312937319454,19.931912456851077,19.80993108962393,19.68712004587083,19.56340940191439,19.4387271867813,19.31300219568559,19.186166861739565,19.058160076944397,18.928929853281556,18.798435718766086,18.666650751532103,18.533563167126783,18.39917738975857,18.26351455670089,18.126612425694056,17.988524677224607,17.849319626136452,17.709078379263545,17.567892496796723,17.425861234083413,17.28308845676058,17.141393307904135,17.000876020284288,16.861628563185384,16.723731519483387,16.587251276767113,16.45223763280125,16.318721901420616,16.18671558756519,16.056209680284567,15.92717459092188,15.79956074115589,15.673299782988002,15.548306410954002,15.424480706622944,15.301710937550464,15.17987671791451,15.058852426585762,14.93851077074245,14.81872637954369,14.699379312884183,14.58035837476545,14.461564129085723,14.34291152728769,14.22433207180817,14.105775456052474,13.987210640005586,13.868626339890728,13.75003092978055,13.631451772062771,13.512934011508658,13.394538883806653,13.280496009646617,13.170890164009341,13.065813023959722,12.96536039643396,12.869629420630657,12.778715830780051,12.692711359872181,12.611701357348384,12.535762684182147,12.464961937626185,12.399354045642418,12.338981258128264,12.283872548965768,12.234043430081016,12.189496166499975,12.150220370162192,12.116193940281164,12.087384309533032,12.06374994845763,12.045242075249693,12.03180651462381,12.023385647622726,12.019920394028212,12.021352170314579,12.02762476871894,12.03868610683383,12.054489801992961,12.074996530453687,12.100175137817246,12.13000347411488,12.16034669805703,12.19120325370924,12.22258253403028,12.254504450673679,12.28699868656699,12.320103652073188,12.35386517311699,12.388334946707408,12.42356880566308,12.459624839902713,12.49656142624949,12.534435222170934,12.5732991810927,12.61320064776092,12.654179591475632,12.69626703279873,12.739483715510667,12.783839070149584,12.829330508463743,12.875943079644419,12.92364950944164,12.972410632414794,13.022176215905937,13.072886162166851,13.124472062785678,13.176859067541063,13.229968018476356,13.283717789752831,13.338027765116369,13.392820377975138,13.448023634467873,13.506610985749987,13.568529210633182,13.633737814542958,13.702210616738503,13.773936913496804,13.848922169490198,13.927188204128544,14.008772855774136,14.093729123946312,14.18212380733063,14.27403567296699,14.369553208769426,14.468772026888555,14.57179199876114,14.67871421345135,14.789637858608696,14.90465712768597,15.023858257733492,15.147316799008305,15.275095210842943,15.407240867891296,15.54378454733213,15.684739451321061,15.830100800513149,15.97984601450122,16.133935474270125,16.292313841038688,16.454911885941492,16.621648766664425,16.79243467110795,16.967173735044057,17.138647723244336,17.306761051624605,17.471424413185282,17.63255758795113,17.79009193161471,17.94397245746754,18.094159441441377,18.240629497912604,18.383376093642784,18.522409488059157,18.657756109201575,18.789457395247414,18.917568150773384,19.042154484079205,19.163291406331123,19.281060184446716,19.39554554713704,19.50683284710126,19.615005281946924,19.720141272062044,19.822312085627775,19.921579789611588,20.0179955914273,20.111598619601878,20.20241517393899,20.290458457052665,20.375728780516415,20.458214220972696,20.537891685070274,20.61472832766672,20.691191696408787,20.767233779502728,20.842801500076106,20.917838826172062,20.992288854079444,21.066095786653058,21.139206735736508,21.211573287843038,21.28315278439275,21.353909281490516,21.423814168853042,21.492846442428892,21.56099263987949,21.628246461810093,21.694608113917578,21.76008341559281,21.824682728605108,21.88841976503588,21.95131033646213,22.013371106477237,22.074618406051798,22.135067166165005,22.194730014859466,22.253616576756723,22.311733002551172,22.369081744559008,22.425661582544617,22.48146789229361,22.536493138246556,22.59072756141217,22.644160025148306,22.697742820524656,22.75146306859973,22.805307635038048,22.859264191042488,22.913322215647042,22.96747389207497,23.02171485643284,23.076044764250263,23.13046764895076,23.184992055861088,23.239630945417982,23.294401369379703,23.349323933670718,23.40442207057715,23.459721151006665,23.515247474117484,23.571027176564336,23.627085106732366,23.68344371054203,23.74012197469928,23.79713447070289,23.85449053865075,23.912193644117654,23.970240934376214,24.02862301230994,24.087323937861708,24.14632145812711,24.20558745859144,24.265088619860272,24.32478725685419,24.382880318485423,24.4393267946563,24.49408688149556,24.547123146349016,24.598401660012488,24.64789305767481,24.69557349279542,24.741425452135243,24.785438405196988,24.827609267186507,24.867942661033474,24.90645097074986,24.94315418520218,24.97807953798288,25.01126095526344,25.042738329099784,25.072556638478208,25.100764944314005,25.127415287562123,25.15256152152872,25.176258110381884,25.198558925782145,25.21951607255542,25.239178772502743,25.257592332894767,25.274797223059245,25.2908282788679,25.305714050999267,25.31947630872543,25.332129706763265
"Badsfontein","BADSFONT_0",-30.766667,25.816667,1333,"not applicable","terrestrial","surface sample",0,"Phelps, L.N., Chevalier, M., Shanahan, T.M., Aleman, J.C., Courtney‐Mustaphi, C., Kiahtipes, C.A., Broennimann, O., Marchant, R., Shekeine, J., Quick, L.J., Davis, B.A.S., Guisan, A. and Manning, K., 2020. Asymmetric response of forest and grassy biomes to climate variability across the African Humid Period: influenced by anthropogenic disturbance?. Ecography, 43(8), pp.1118-1142.","10.1111/ecog.04990",22,4,22.30291081617769,22.358730051155778,22.411349342530585,22.46072767408502,22.50681888444077,22.54957303065708,22.588937797190724,22.624859909216454,22.65728651086937,22.68616647154135,22.711451586805406,22.733097644704102,22.751065332864084,22.76532096704007,22.7758370270983,22.78259249199101,22.785572970823598,22.784770632567575,22.780183942225932,22.77181721622778,22.75968001443617,22.74378639032707,22.724154024567373,22.70080327032176,22.673756141084425,22.643035273598166,22.6086628994263,22.570659858922397,22.5290446906472,22.483832827670224,22.43503592964096,22.382661376020266,22.330178362553415,22.27758533015519,22.224876448097234,22.172041868527245,22.11906817040645,22.06593898297441,22.01263577190883,21.959138764586264,21.90542798453208,21.851484359546866,21.797290863374773,21.742833647386828,21.68810311680398,21.63309490565521,21.57781070607377,21.52225891073614,21.46645503222762,21.410421869784837,21.354189402053123,21.29779439396347,21.241279716272455,21.184693387351306,21.12808735804447,21.071516071400453,21.015034839352676,20.958698087544576,20.902557527028932,20.84666031714632,20.788090751585884,20.72688127613116,20.663054515860853,20.596622113147127,20.527583894191515,20.455927407159948,20.381627862621894,20.304648492977137,20.224941332361837,20.14244840272682,20.057103275983387,19.968832966947936,19.877560097915318,19.78320526365006,19.685689515949306,19.58493688016392,19.48087681252359,19.37344650704079,19.262592964266243,19.148274741200172,19.030463312040297,18.90914398284187,18.784316319115028,18.65599406331112,18.524204538377198,18.388987553340787,18.250393846439415,18.108483119835267,17.96332173668606,17.814980165564013,17.66353026830417,17.51312971036611,17.36384453538696,17.21573380755273,17.068847356810995,16.923223892840962,16.778889564461473,16.63585702425894,16.494125038744905,16.353678663065892,16.21448997702805,16.076519356854327,15.93971723556681,15.804026285056464,15.669383935581905,15.535725134346292,15.40298523452752,15.271102900119304,15.140022910447936,15.009698751343869,14.880094887566255,14.751188622915185,14.622971470061069,14.495449970862712,14.36864592909355,14.242596040212863,14.117350926204187,13.99297360663073,13.86953745901198,13.747123741542532,13.625818768272323,13.504460902202144,13.383136246038529,13.261925533597005,13.14090110602503,13.020124147020233,12.899642279917204,12.779487616061996,12.65967532711553,12.540202794497329,12.421049367870237,12.302176742210081,12.183529940467592,12.065038866975495,11.946620376404153,11.828180784976354,11.709618735468371,11.590828315777678,11.471702322913663,11.352135560396576,11.232028057299955,11.111288101453873,10.989834987394255,10.867601391116219,10.744535298061017,10.620601427436975,10.495782114271021,10.370077629796116,10.24350594017287,10.116101922410738,9.987916074029714,9.859012768888114,9.734642348942735,9.614887835019273,9.499836541653245,9.389577390059209,9.284198230808304,9.183783260989266,9.088410614817306,8.998150198416337,8.913061829235808,8.833193728731857,8.75858140403135,8.689246940806429,8.625198716004132,8.566431525861436,8.512927112205478,8.464655058749532,8.421574019238193,8.383633231089368,8.350774261769267,8.322932930591971,8.300041345960413,8.282029997204035,8.268829841010339,8.26037432484402,8.256601293517438,8.257454730020365,8.262886287626696,8.272856576961557,8.287336178931954,8.306306362008222,8.326140510002967,8.34684306192716,8.368430290043081,8.390929733405331,8.41437932421495,8.438826231623056,8.464325454251915,8.490938198667422,8.518730086241357,8.547769235188388,8.57812426795736,8.609862296507032,8.643046939216463,8.677736423192274,8.713981824475166,8.751825496072865,8.7912997298378,8.832425692979204,8.87521267350167,8.919657661188367,8.965745282033572,9.013448094459283,9.062727245450533,9.11353347418229,9.165808440090062,9.219486341985805,9.274495785087083,9.330761844059202,9.388208262708252,9.446759725123131,9.506344129123901,9.568054259911413,9.631832719931117,9.697633205625534,9.765421996619507,9.835179074160635,9.906898827719234,9.980590321288112,10.056277104871409,10.133996571463031,10.213798874987342,10.295745439672029,10.379907105597905,10.466361968182644,10.555192980594596,10.646485397101102,10.740324141745578,10.83679119022231,10.935963053185176,11.037908446408858,11.142686227264237,11.250343668041978,11.360915125048614,11.474421148507872,11.590868062623588,11.710248028276808,11.832539583372224,11.957708638485098,12.085709888861487,12.21648858864284,12.349982620021764,12.486124779416603,12.620143967642893,12.751971282174512,12.881541164196463,13.008793601466984,13.133676079715691,13.256145213036074,13.376167996675694,13.493722640731963,13.6087989599169,13.721398312090717,13.831533095973255,13.939225835610845,14.04450789511355,14.147417881245886,14.247999803092345,14.346301066771307,14.442370388697508,14.53625571299407,14.62800221726672,14.717650486161109,14.805234924150101,14.890782468196528,14.974311647773423,15.05583202476145,15.135344029611442,15.2128391935351,15.288300760057213,15.36170464370493,15.43302068955734,15.502214175398887,15.572142955196405,15.642767431394361,15.71404783794745,15.78594601797675,15.858427087634757,15.931460917424552,16.005023371076906,16.079097253337462,16.15367293115883,16.22874860726058,16.304330240195338,16.380431120297594,16.45707112555657,16.53427569493386,16.612074568386806,16.690500352382024,16.76958697660781,16.84936811165059,16.929875618440903,17.01113809827683,17.093179607306798,17.176018591723537,17.259667089931956,17.344130236038648,17.42940608568852,17.51548577111344,17.602353977864833,17.68998972168508,17.778367390923883,17.86745800837273,17.957230656854637,18.046402703033188,18.134942987020263,18.222822058515355,18.310013626674923,18.396495857403924,18.48225246122722,18.56727352400526,18.651556043841268,18.735104150111525,18.817928994102015,18.900048314681584,18.981485696200917,19.062269548805247,19.142431853051683,19.222006720650555,19.301028830904123,19.37953180768841,19.457546604413132,19.53509996421186,19.61221301968635,19.68890009099546,19.765167733184416,19.84101407373533,19.916428469803414,19.991391501963783,20.06587530805219,20.139844247375937,20.213255872731253,20.28606217579853,20.358211061055123,20.42981079864886,20.50080784157413,20.57115141282238,20.640795242929862,20.709699198652032,20.777830743642607,20.845166178267124,20.911691613852597,20.97740364641951,21.042309705858614,21.106428068165375,21.169787530273233,21.23242675877847,21.294393334988797,21.355742528854933,21.416535843110196,21.476839376061637,21.53672205673336,21.596253809321883,21.655503705129693,21.714538159318902,21.773419227071866,21.832203049225612,21.890938491386628,21.949666013204997,22.008416796195803,22.067212149568704,22.126063204295082,22.18497089643227,22.243926231843545
