"source","site_name","entity_name","latitude","longitude","elevation","basin_size","site_type","entity_type","age_BP","ID_SAMPLE","publication","doi","ID_BIOME","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180","T181","T182","T183","T184","T185","T186","T187","T188","T189","T190","T191","T192","T193","T194","T195","T196","T197","T198","T199","T200","T201","T202","T203","T204","T205","T206","T207","T208","T209","T210","T211","T212","T213","T214","T215","T216","T217","T218","T219","T220","T221","T222","T223","T224","T225","T226","T227","T228","T229","T230","T231","T232","T233","T234","T235","T236","T237","T238","T239","T240","T241","T242","T243","T244","T245","T246","T247","T248","T249","T250","T251","T252","T253","T254","T255","T256","T257","T258","T259","T260","T261","T262","T263","T264","T265","T266","T267","T268","T269","T270","T271","T272","T273","T274","T275","T276","T277","T278","T279","T280","T281","T282","T283","T284","T285","T286","T287","T288","T289","T290","T291","T292","T293","T294","T295","T296","T297","T298","T299","T300","T301","T302","T303","T304","T305","T306","T307","T308","T309","T310","T311","T312","T313","T314","T315","T316","T317","T318","T319","T320","T321","T322","T323","T324","T325","T326","T327","T328","T329","T330","T331","T332","T333","T334","T335","T336","T337","T338","T339","T340","T341","T342","T343","T344","T345","T346","T347","T348","T349","T350","T351","T352","T353","T354","T355","T356","T357","T358","T359","T360","T361","T362","T363","T364","T365"
"EMPD2","Vilaboa saltmarsh (Ría de Vigo)","MunozSobrino_a1 (Vilaboa J1)",42.356717,-8.629817,1,"unknown","unknown","sediment","assumed modern",2239,"Davis, B.A., Chevalier, M., Sommer, P., Carter, V.A., Finsinger, W., Mauri, A., Phelps, L.N., Zanon, M., Abegglen, R., Åkesson, C.M. and Alba-Sánchez, F., 2020. The Eurasian Modern Pollen Database (EMPD), version 2. Earth System Science Data, 12(4), pp.2423-2445.","10.5194/essd-12-2423-2020",4,6.5967480752377385,6.570872854512202,6.548452629679091,6.529464006075833,6.513889095417971,6.501716244531248,6.492940654773598,6.487564870931903,6.485599120969165,6.487061491159057,6.491977924800587,6.50038203676705,6.512314740511335,6.5278236887178265,6.546962533447762,6.569790016256879,6.59636890325832,6.626764784350664,6.661044759725727,6.6992760402171925,6.7415244909615435,6.787853150140833,6.838320756198214,6.892980317811288,6.951877761037629,7.015050687389442,7.082527275142039,7.154325353941896,7.230451679776858,7.3109014336427185,7.395657962840666,7.484692778839177,7.564773423189086,7.6358536842216225,7.697881916202039,7.750801932408462,7.79455406134926,7.8290763472502665,7.854305871143093,7.870180164441331,7.876638682951381,7.873624305977812,7.861084822693436,7.8389743663831934,7.807254756653098,7.765896710310174,7.714880883425452,7.654198710111666,7.5838530077605535,7.503858323827822,7.414241005616075,7.315038981731443,7.206301251779069,7.088087089180344,6.96046497047304,6.823511252808343,6.67730862928828,6.521944398999631,6.357508594817236,6.184092017020226,6.017532239955559,5.8579085793679155,5.705288303582816,5.559725072052379,5.421257660350688,5.289909007622196,5.165685613840322,5.048577304632525,4.9385573711952,4.83558308230821,4.7395965550270045,4.650525960641534,4.568287033287827,4.4927848404927815,4.423915768192601,4.3615696676037805,4.3056321078936755,4.255986676978451,4.212517272984136,4.175110330886329,4.143656932477593,4.118054752920781,4.098209803506314,4.084037937575929,4.075466094614219,4.07243326593559,4.074891173901467,4.08280466489271,4.0961518240601755,4.114923826937512,4.139124549119546,4.160977813657672,4.1805118447234255,4.197766166990308,4.212790523152487,4.225643696996894,4.2363922749492255,4.245109376914937,4.251873384260275,4.256766689109254,4.259874484971856,4.261283614277597,4.261081483878926,4.259355055215014,4.25618991177708,4.2516694029578765,4.24587386043751,4.238879881059384,4.230759668750456,4.221580427466816,4.211403797386633,4.200285327577703,4.18827398004949,4.175411662341463,4.161732788456162,4.147263870851148,4.1320231491809976,4.116020264345129,4.099255988968404,4.081722027549326,4.063400901003201,4.044222277530378,4.024154269804667,4.003159936681894,3.9811975079969186,3.9582206914996223,3.9341790722761347,3.9090186119413355,3.882682251138017,3.8551106145897527,3.8262428133102175,3.7960173337762138,3.7643729991423123,3.7312499831350894,3.6965908533311036,3.66034161729806,3.622452742741141,3.582880121491868,3.541585947010851,3.498539476107936,3.4537176478235234,3.407105535821714,3.3586966151260005,3.3084928294401506,3.2565044514547736,3.202749735221287,3.1472543666285744,3.0900507249742226,3.03117697530544,2.9706760173426625,2.908594322136004,2.844980691912771,2.7822227827146686,2.720367257599065,2.6594564028024696,2.599527072689918,2.5406097992101264,2.482728095552595,2.4258979775808585,2.3701277195587878,2.3154178529495106,2.261761408932001,2.2091443970496867,2.1575465043836797,2.1069419921290367,2.0573007597237747,2.008589540985153,1.9607731922530023,1.9138160294839275,1.8676831696872163,1.8223418320890326,1.7777625559432464,1.7339202949042687,1.6907953522156534,1.6483741264759635,1.6066496442087936,1.5656218626445948,1.5252977337552962,1.4856910283963998,1.4468219271341272,1.4087163917079046,1.371405337862431,1.3350154689363742,1.2995839774387385,1.2651491696629935,1.231749225979743,1.1994209669205784,1.1681986616398612,1.1381129133977506,1.1091896537893708,1.0814492736876362,1.0549059144266193,1.0295669377965941,1.0054325881239385,0.9824958542399157,0.9607425336647869,0.9401514959967845,0.9206951374310754,0.9023400136531509,0.8850476341437384,0.8687753972658651,0.8534776424256534,0.8391067931342231,0.8256145629595795,0.8129531951423248,0.8010767060448926,0.7899421025916415,0.7795105444134948,0.7697484225112406,0.760628327871613,0.7521298855862493,0.7442404326127136,0.7369555203560282,0.7322044532294438,0.7299987678896299,0.730357373328413,0.733306265109764,0.7388780419991424,0.7471112315444052,0.7580494361046733,0.771740315768399,0.7882344294356957,0.8075839599291889,0.8298413531964937,0.8550579053228611,0.8832823340297152,0.9145593734438267,0.9489284320454233,0.9864223537244742,1.0270663207037118,1.07087693467088,1.117861508788999,1.1680175983562613,1.221332791849947,1.277784777045242,1.3373416890325374,1.3999627384929634,1.4655991097973824,1.5341951096643354,1.6056895385623313,1.680017249092848,1.7571108485579063,1.8369024970949908,1.919325748413831,2.001408491048619,2.083095414103886,2.1643406910602385,2.24510931142437,2.325378129656462,2.405136595455573,2.4843871390740153,2.56314519600979,2.641438866826105,2.719308219566473,2.796804253850386,2.873987556821342,2.9509266912635206,3.0276963650236524,3.104375438035756,3.1810448284747204,3.2577853826594025,3.334675774168348,3.411790496189422,3.489198007455901,3.5669590863694713,3.6451254402997124,3.7237386078760872,3.8028291817072573,3.8824163677734354,3.962507886167487,4.043100206347111,4.124179099032563,4.205720476746335,4.287691486104676,4.36703908726989,4.443717500926072,4.517677025078448,4.588865597824593,4.657230333126255,4.722718980244738,4.785281262475011,4.844870057247772,4.901442387264873,4.954960200754455,5.005390927818453,5.052707808830835,5.09688999957208,5.1379224659207665,5.175795688167246,5.210505201117734,5.242051000923898,5.270436852870129,5.295669536110166,5.317758061563126,5.336712897916618,5.3525452380586644,5.3652663344395695,5.374886927059718,5.3814167822317085,5.384864354237295,5.385236575763354,5.382538776824814,5.376774726022445,5.367946782672613,5.356056143785014,5.346566697553246,5.339477096033152,5.33478472094401,5.332486152653274,5.332577648801931,5.335055608789606,5.339917002421568,5.347159743958225,5.35678299644083,5.368787395310451,5.383175184790348,5.399950265056971,5.4191181526751455,5.440685860923392,5.464661710306036,5.49105508258803,5.519876133973898,5.551135484497858,5.5848439012522455,5.621011992748687,5.659649930516412,5.700767212066474,5.744372476697413,5.790473382423603,5.839076548732608,5.890187566097971,5.94381106937318,5.999950868553867,6.058610127093378,6.119791575149651,6.17814136960744,6.233660894917596,6.286350640403874,6.336210447149617,6.383239734485006,6.427437690804827,6.468803415533188,6.507336001767691,6.543034552353818,6.575898125712004,6.6059256115045235,6.633115540020404,6.657465832808925,6.678973505449257,6.697634336263534,6.713442517141451,6.726390304348743,6.7364676881701575,6.743662100449793,6.7479581785279485,6.749337602753665,6.747779022724253,6.743258084739398,6.735747569753865,6.725217647480668,6.7116362483623115,6.69496955102466,6.675182578693964,6.652239894028979,6.626106378028056
"EMPD2","Vilaboa saltmarsh (Ría de Vigo)","MunozSobrino_a2 (Vilaboa S1)",42.356867,-8.629928,1,"unknown","unknown","sediment","assumed modern",2240,"Davis, B.A., Chevalier, M., Sommer, P., Carter, V.A., Finsinger, W., Mauri, A., Phelps, L.N., Zanon, M., Abegglen, R., Åkesson, C.M. and Alba-Sánchez, F., 2020. The Eurasian Modern Pollen Database (EMPD), version 2. Earth System Science Data, 12(4), pp.2423-2445.","10.5194/essd-12-2423-2020",4,6.596809306250379,6.5709353493378035,6.548516211119635,6.529528496609705,6.513954316788333,6.501782017339092,6.493006798082824,6.487631201893819,6.48566545447372,6.487127639519729,6.492043697479548,6.500447240146437,6.512379177715937,6.527887159493363,6.5470248340981065,6.569850939642311,6.596428238855774,6.626822318375553,6.661100275313747,6.699329317663093,6.741575308010696,6.787901282328142,6.83836597722797,6.893022399970486,6.951916475634628,7.015085805209208,7.082558566908886,7.154352590780428,7.2304746336620065,7.31091987783,7.395671672268277,7.48470153049438,7.564777514935766,7.635853416372091,7.697877591543374,7.75079385617986,7.79454254117181,7.829061693011457,7.85428839483952,7.870160179983877,7.876616505937858,7.873600253438759,7.861059212817107,7.838947518226069,7.80722698984241,7.7658683447447805,7.714852238981352,7.65417010635791,7.583824763691003,7.503830757613568,7.414214434382687,7.315013721364434,7.2062776167603975,7.088065392457711,6.96044552336319,6.823494364934675,6.677294608552353,6.521933551585492,6.357501225226787,6.184088428137406,6.017532231496528,5.857911949808238,5.705294850461244,5.55973459228465,5.421269950546985,5.28992386440178,5.165702834137398,5.048596685987514,4.938578712026242,4.835606182158239,4.739621214782413,4.65055198271917,4.56831422178779,4.492813001315363,4.423944709118382,4.361599198336819,4.3056620400682775,4.2560168241309375,4.212547450491418,4.17514035587389,4.14368662369975,4.118083930616718,4.098238289235439,4.084065554036551,4.075492665449503,4.072458615530881,4.074915127177003,4.082827047095605,4.096172460559414,4.114942543025432,4.139141169823001,4.1609924765079045,4.1805246866398535,4.197777324127162,4.212800130763443,4.225651889318595,4.236399185104205,4.2451151368341975,4.251878124625375,4.2567705393135356,4.259877573100148,4.261286067103559,4.261083426878947,4.259356612597489,4.256191206525739,4.2516705568877855,4.245874994262249,4.238881114467958,4.230761120492485,4.2215822154444815,4.211406038752057,4.200288138834353,4.188277477156365,4.175415960818827,4.161738003491745,4.147270117405743,4.1320305420925365,4.116028918430325,4.099266019121192,4.081733548835374,4.063414028749803,4.044236907147633,4.024170297093635,4.003177257873739,3.981216019786791,3.9582402910756174,3.934199657343657,3.9090400807431784,3.8827045024705176,3.855133547815336,3.8262663283666747,3.7960413311829577,3.764397380003962,3.731274649142544,3.69661570676037,3.6603665610069465,3.622477680163917,3.5829049566319666,3.5416105844315617,3.498563820921008,3.4537416056755705,3.4071290128781633,3.3587195180523697,3.30851506538034,3.256525928006028,3.2027703604054962,3.1472740488595505,3.09006937302063,3.0311944982490893,2.970692324531957,2.9086093231343813,2.8449942964421053,2.782235071041945,2.720378310027504,2.659466299606676,2.5995358940475275,2.5406176251307526,2.4827350058050386,2.425904051619566,2.370133036450712,2.3154224913025225,2.26176544682607,2.2091479119720194,2.1575495731690473,2.106944690906431,2.0573031638704804,2.008591725089269,1.9607752300852914,1.9138179939797921,1.8676851329394155,1.8223438653516573,1.7777647296472507,1.7339226786847184,1.690798014950656,1.6483771363370696,1.6066530687224656,1.5656257687641593,1.5253021879426145,1.4856960967123007,1.4468276753364868,1.4087228853560974,1.3714126424267197,1.3350235506926709,1.299592802786649,1.2651587052258837,1.2317594387031447,1.199431824167162,1.1682101312792637,1.1381249638895448,1.1092022542576006,1.0814623939854122,1.0549195251894927,1.0295810104835659,1.0054470950452175,0.9825107685707957,0.9607578294452711,0.9401671481168858,0.9207111216020211,0.902356306365008,0.8850642126102709,0.8687922393577101,0.8534947265931468,0.8391240983214211,0.8256320685112123,0.8129708807055499,0.8010945514678065,0.7899600878205513,0.7795286493909495,0.769766627076749,0.7606466116668827,0.7521482279666244,0.7442588125663023,0.7369739164317789,0.7322228793023371,0.7300172373180199,0.7303758989491246,0.7333248592434201,0.7388967164651057,0.7471299976844763,0.7580683048145072,0.7717592975354328,0.7882535343822843,0.807603197859552,0.8298607336460679,0.855077437608664,0.8833020273003794,0.9145792367280781,0.948948474297891,0.9864425838678998,1.027086747666793,1.0708975674211878,1.1178823563606195,1.1680386698720024,1.221354096538168,1.2778063242515185,1.3373634882265786,1.3999847992712924,1.465621441882428,1.5342177229006615,1.605712442910757,1.6800404546232466,1.7571343654414355,1.8369263355964738,1.9193499188849272,2.0014329766577776,2.083120198075501,2.164365756651546,2.245134641904994,2.325403708290885,2.405162405488649,2.484413163719531,2.5631714184419856,2.641465270173957,2.7193347869105073,2.796830968221677,2.874014401202376,2.950953648590561,3.0277234181902237,3.1044025698969455,3.181072021851936,3.2578126203453484,3.3347030389319596,3.4118177707805946,3.4892252746098618,3.5669863288106916,3.6451526407453114,3.7237657490386726,3.802856246297202,3.882443338500557,3.9625347457421305,4.043126937480586,4.1242056844368795,4.205746899133179,4.287717728183466,4.367065167309735,4.443743437199799,4.517702835870357,4.588891301436972,4.657255947884609,4.7227445245017,4.785306754612857,4.844895515679491,4.901467830433752,4.954985647132164,5.005416395901696,5.052733317136599,5.096915566631774,5.13794811027336,5.175821428351853,5.210531055666035,5.242076988352882,5.270462991675833,5.295695844762957,5.31778455850533,5.3367396015631385,5.352572166801374,5.365293506656094,5.37491436112727,5.381444496546433,5.3848923672394955,5.385264905968808,5.382567442862074,5.376803746675979,5.367976176931203,5.356085930894683,5.346596872172746,5.339507653123897,5.3348156557604725,5.332517460733852,5.332609325959035,5.33508765109769,5.339949406201733,5.347192505757946,5.3568161130074206,5.36882086355707,5.383209001753362,5.3999844278438,5.419152658402028,5.440720706642746,5.464696892923467,5.49109059876956,5.519911980044167,5.551171656330699,5.584880394155217,5.621048801343685,5.659687048618699,5.7008046325648385,5.744410191438298,5.790511382102276,5.839114822794422,5.890226102652891,5.94384985512649,5.9999898887558745,6.058649365510702,6.1198310140602254,6.178181036252431,6.2337008152397715,6.286390839242728,6.336250948459934,6.38328056157637,6.427478866599199,6.4688449628370615,6.507377943555181,6.543076912056501,6.575940927511181,6.605968880621342,6.633159302999195,6.657510117789028,6.67901834242069,6.697679757301973,6.7134885566182065,6.7264369991116455,6.736515077691706,6.743710226939259,6.748007087004622,6.749387341079022,6.747829641591311,6.743309637618272,6.735800112793088,6.725271239364611,6.71169095012572,6.695025425826053,6.675239691550371,6.652298311515198,6.626166167944326
"EMPD2","Vilaboa saltmarsh (Ría de Vigo)","MunozSobrino_a3 (Vilaboa J2)",42.35685,-8.629833,1,"unknown","unknown","sediment","assumed modern",2241,"Davis, B.A., Chevalier, M., Sommer, P., Carter, V.A., Finsinger, W., Mauri, A., Phelps, L.N., Zanon, M., Abegglen, R., Åkesson, C.M. and Alba-Sánchez, F., 2020. The Eurasian Modern Pollen Database (EMPD), version 2. Earth System Science Data, 12(4), pp.2423-2445.","10.5194/essd-12-2423-2020",4,6.596777245296241,6.570903054196633,6.5484837033177,6.529495797980686,6.513921449520751,6.501749004016713,6.492973661717363,6.487597965949447,6.4856321428829595,6.4870942766906206,6.492010308293966,6.500413849949796,6.512345812298501,6.527853845063706,6.546991597249282,6.569817807311532,6.596395238278458,6.626789477034793,6.661067620886202,6.699296877962595,6.741543110930687,6.78786935578425,6.838334349101911,6.892991098056531,6.95188552758977,7.015055238508045,7.082528408804162,7.154322868270013,7.230445373462913,7.310891106359826,7.39564341563431,7.4846738144903355,7.5647503270661245,7.6358267438657546,7.697851421393449,7.750768175188218,7.794517335997002,7.829036950218694,7.854264100951084,7.870136321528602,7.876593069498152,7.873577225693869,7.8610365805813736,7.838925268481153,7.807205109762617,7.76584682171493,7.714831060606776,7.654149260466553,7.583804238327782,7.503810541027368,7.414194515006772,7.314994087791049,7.206258257710668,7.088046296748046,6.96042667986944,6.8234757625553994,6.677276236172544,6.521915398041995,6.357483279276665,6.184070678430241,6.017514677323752,5.857894590312248,5.705277684622591,5.559717618915353,5.421253168289874,5.2899072717356495,5.1656864293874865,5.0485804673407015,4.938562677550206,4.835590329823685,4.739605542487493,4.650536488315089,4.568298903104684,4.492797856187507,4.423929735407969,4.361584393955497,4.305647402995946,4.256002352431268,4.212533142323879,4.175126209502066,4.1436726374960395,4.118070103063459,4.09822461892287,4.084052039657893,4.0754793057936665,4.0724454094733344,4.074902073669341,4.082814145154385,4.096159709254786,4.114929941470051,4.139128717161648,4.160980169321792,4.180512521517522,4.197765297650605,4.212788239496039,4.22564012979489,4.236387553821594,4.245103630246373,4.251866739137377,4.256759271278155,4.25986641881544,4.261275022811093,4.261072488762578,4.25934577678228,4.2561804690768374,4.251659913809013,4.245864441494304,4.238870647886098,4.230750735903754,4.221571908584536,4.21139580528172,4.200277974336159,4.188267377131308,4.1754059206836756,4.161728018577198,4.147260182955791,4.132020653265338,4.116019070300878,4.099256206686043,4.0817237670195174,4.063404272415868,4.044227183564893,4.024160613494038,4.003167621467482,3.9812064377796377,3.958230770687609,3.934190205828759,3.909030705409369,3.882695210699766,3.8551243470828713,3.8262572262589427,3.7960323354137313,3.764388498427979,3.7312658897662696,3.6966070777493796,3.66035807068969,3.6224693370315957,3.582896769334445,3.5416025617693503,3.498555971833465,3.453733939225577,3.407121538233692,3.358712244465416,3.3085080021637903,3.25651908450911,3.202763745988496,3.1472676728684923,3.090063244762628,3.0311886269690462,2.9706867193912188,2.908603993191924,2.8449892506387,2.782230298156108,2.7203737987050522,2.6594620383623075,2.599531871269924,2.5406138290909253,2.48273142466763,2.42590067345669,2.370129849257817,2.315419483015758,2.2617626053405737,2.2091452251605275,2.1575470289002405,2.1069422770624695,2.057300868363225,2.008589535874714,1.9607731351758748,1.9138159814542748,1.8676831909501619,1.8223419821292173,1.7777628935022505,1.7339208780071622,1.690796238206837,1.6483753720643413,1.6066513055222107,1.5656239952933375,1.5253003929042976,1.4856942688456385,1.446825803406542,1.4087209581439666,1.3714106487203535,1.3350214963012095,1.2995906935044697,1.2651565468207822,1.2317572369063945,1.1994295846656264,1.1682078597096364,1.1381226658347314,1.109199935245176,1.0814600594880444,1.0549171806271163,1.0295786612270972,1.0054447464215068,0.9825084258685206,0.9607554979214091,0.9401648330034502,0.9207088281126842,0.9023540397012914,0.8850619779669826,0.8687900419273396,0.8534925715689783,0.8391219908991631,0.825630013888996,0.8129688840822162,0.8010926180394448,0.7899582227753422,0.7795268579023983,0.7697649142954929,0.7606449827112793,0.75214668791242,0.7442573664356966,0.7369725691822744,0.7322216210126541,0.7300160579903845,0.7303747885093425,0.7333238075421631,0.7388957132806767,0.7471290327273328,0.7580673677337739,0.7717583779276032,0.7882526218022404,0.8076022818339971,0.829859803689358,0.8550764832409734,0.8833010380680314,0.9145782022257781,0.9489473841925266,0.9864414279234521,1.0270855157698549,1.070896249606475,1.1178809428358176,1.168037151041254,1.2213524630234323,1.2778045669111036,1.3373615981700746,1.3999827678702574,1.4656192607761938,1.5342153839967376,1.6057099383794318,1.6800377768861123,1.757131507153736,1.8369232896233239,1.9193466782716484,2.001429534660914,2.083116548053007,2.16436189201515,2.2451305560696166,2.3253993946223104,2.4051578572506687,2.484408374021918,2.563166380190617,2.6414599760244157,2.719329229226405,2.7968251390388907,2.8740082922001764,2.9509472510704935,3.027716723063385,3.1043955676800445,3.1810647026723227,3.2578049739549026,3.3346950547295275,3.411809437842373,3.4892165817269265,3.566977264532686,3.6451431934291074,3.7237559069007187,3.8028459974681743,3.882432671080892,3.9625236478570396,4.043115397333153,4.124193690358018,4.205734439627267,4.287704791968729,4.367051772251307,4.443729601423551,4.5176885777687374,4.5888766396682215,4.6572409013656735,4.7227291123953545,4.785290996309685,4.844879430775563,4.901451438704854,4.954968968505586,5.005399450426546,5.052716124953618,5.096898147943516,5.137930485315669,5.1758036173672215,5.210513078879491,5.242058865950857,5.270444743788131,5.295677491448085,5.317766119739014,5.336721097229867,5.35255361668859,5.3652749304506715,5.374895778413729,5.38142592680629,5.384873829851296,5.3852464202082135,5.38254902790153,5.376785421583586,5.3679579606684165,5.3560678423127115,5.346578892759117,5.339489764269744,5.334797838777952,5.332499696872048,5.332591596418505,5.335069937043841,5.339931688777396,5.347174766095469,5.356798332240803,5.368803022834487,5.383191082250609,5.399966410778956,5.419134525051727,5.440702438360202,5.464678471158399,5.491072005089951,5.5198931961596776,5.5511526641174065,5.584861175681189,5.621029338894835,5.65966732472414,5.700784630020966,5.74438989333072,5.790490771824685,5.839093884063537,5.8902048195185674,5.943828211976262,5.999967870313273,6.058626956826767,6.119808200497961,6.178157826035887,6.233677216835566,6.286366861306815,6.336226599778554,6.38325585100209,6.427453802983192,6.468819554958956,6.507352200051886,6.543050841351504,6.575914537745842,6.605942179589722,6.633132298087935,6.657482815923625,6.678990750019507,6.697651880239049,6.713460400195831,6.72640856804337,6.736486376096308,6.743681258345846,6.7479778543688935,6.749357846810391,6.7477998875903875,6.743279625323981,6.735769843238465,6.725240713240177,6.711660167849142,6.694994387616713,6.675208397507352,6.6522667616971525,6.626134362449657
