"site_name","entity_name","latitude","longitude","elevation","basin_size","site_type","entity_type","age_BP","ID_PUB","publication","doi","ID_BIOME","ID_SAMPLE","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180","T181","T182","T183","T184","T185","T186","T187","T188","T189","T190","T191","T192","T193","T194","T195","T196","T197","T198","T199","T200","T201","T202","T203","T204","T205","T206","T207","T208","T209","T210","T211","T212","T213","T214","T215","T216","T217","T218","T219","T220","T221","T222","T223","T224","T225","T226","T227","T228","T229","T230","T231","T232","T233","T234","T235","T236","T237","T238","T239","T240","T241","T242","T243","T244","T245","T246","T247","T248","T249","T250","T251","T252","T253","T254","T255","T256","T257","T258","T259","T260","T261","T262","T263","T264","T265","T266","T267","T268","T269","T270","T271","T272","T273","T274","T275","T276","T277","T278","T279","T280","T281","T282","T283","T284","T285","T286","T287","T288","T289","T290","T291","T292","T293","T294","T295","T296","T297","T298","T299","T300","T301","T302","T303","T304","T305","T306","T307","T308","T309","T310","T311","T312","T313","T314","T315","T316","T317","T318","T319","T320","T321","T322","T323","T324","T325","T326","T327","T328","T329","T330","T331","T332","T333","T334","T335","T336","T337","T338","T339","T340","T341","T342","T343","T344","T345","T346","T347","T348","T349","T350","T351","T352","T353","T354","T355","T356","T357","T358","T359","T360","T361","T362","T363","T364","T365"
"Fuschia Creek","Fuschia Creek_mod",-41.85179,171.707,300,"small (0.01-1 km2)","terrestrial","surface sample",-36,16,"Norton, D.A., McGlone, M.S. and Wigley, T.M.L., 1986. Quantitative analyses of modern pollen-climate relationships in New Zealand indigenous forests. New Zealand journal of botany, 24(2), pp.331-342.","10.1080/0028825X.1986.10412681",7,1,6.687233814929119,6.696434531311251,6.70259012501074,6.705720108667574,6.705839705163289,6.702959133329674,6.697083027162905,6.68821001147237,6.676332452146135,6.661436393795371,6.6435016916289555,6.622502338204122,6.5984069794088835,6.571179607868878,6.540780416143845,6.507166786783385,6.4702943917263145,6.430118369805784,6.386594548386031,6.339680673494489,6.289337612275301,6.235530492188831,6.178229743089011,6.117412011061712,6.053060916603215,5.985167634229539,5.913731275780304,5.838759065342629,5.760266299687078,5.678276094189184,5.5928189202202105,5.503931945750589,5.420593190873712,5.342847130278435,5.270738627958734,5.204311842085649,5.143609123419571,5.088669936204228,5.039529829883921,4.996219488647205,4.95876388378567,4.927181551240678,4.9014840135792,4.881675362084599,4.867752010763097,4.859702629947666,4.857508262920983,4.861142624667842,4.870572577591706,4.885758774870629,4.906656458163308,4.933216392679251,4.9653859192689325,5.003110100236851,5.046332933096374,5.094998604529882,5.149052755445705,5.208443727283161,5.2731237596487635,5.343050109999617,5.411033434994661,5.477046394912584,5.541071694342888,5.603102528056276,5.663142786556764,5.721207014021502,5.777320117408922,5.831516831755821,5.883840952925643,5.934344355140527,5.983085816353313,6.030129679719055,6.075544383944699,6.119400898980793,6.161771106242034,6.20272616420266,6.242334900737714,6.280662272936145,6.317767933299844,6.353704938303704,6.388518631305234,6.422245726873105,6.454913617900059,6.4865399205527074,6.517132265386676,6.54668833603286,6.575196149959322,6.602634569153026,6.628974022356283,6.654177414929416,6.678201197663501,6.702625587270746,6.727400098931958,6.752473858989058,6.777796857493227,6.803321131974197,6.829001851651109,6.854798275245274,6.880674560231091,6.9066004065961515,6.93255152378272,6.958509915249285,6.984463980821982,7.010408442507947,7.036344104537408,7.062277462930966,7.088220183721834,7.1141884719990145,7.140202356109833,7.166284912634952,7.192461458128869,7.218758733137201,7.245204102723746,7.27182479575452,7.29864720260446,7.3256962479006145,7.3529948515292345,7.380563487552452,7.408419847039087,7.436578607242849,7.4650513061757495,7.491534911738068,7.516032972706503,7.538544393747447,7.559063717290179,7.577581492544841,7.594084717543558,7.608557339355133,7.620980797329219,7.631334594321763,7.639596881290084,7.645745041368764,7.649756260492641,7.651608072767779,7.651278870057975,7.648748366610909,7.64399801095941,7.637011338771816,7.627774261769386,7.616275289262869,7.6025056802740405,7.586459525592463,7.568133760467395,7.547528109942075,7.5246449700948395,7.499489229647885,7.472068037526134,7.4423905229787035,7.410467475794128,7.376310994925505,7.339934114470406,7.301350416399969,7.264705460923896,7.230012425418332,7.197283575962056,7.166529961075769,7.137761155909113,7.1109850623628015,7.086207768987572,7.06343347277099,7.042664463156515,7.023901166887697,7.007142250584391,6.992384776386312,6.979624404586597,6.96885563596352,6.960072085534234,6.953266778724649,6.948432460489817,6.945561907735941,6.944648235486296,6.945685187588358,6.948667403360124,6.9535906523956745,6.96045203076365,6.969250113004032,6.979985055622316,6.992658649158798,7.0072743173367815,7.023837063231192,7.0423533638138105,7.06283101559144,7.081847849995915,7.0994133798769425,7.115537451089229,7.130229962116072,7.143500573546429,7.155358414797207,7.16581179555507,7.17486792933822,7.182532676352658,7.188810312445138,7.193703330443947,7.197212279537145,7.199335647576709,7.2000697903270785,7.19940891071138,7.197345090061868,7.193868372269106,7.188966900563958,7.182627105476369,7.174833941315509,7.165571167328243,7.1548216685402775,7.142567810190376,7.128791818657604,7.11347618087992,7.096604053495129,7.07815967232732,7.058128752417563,7.036498868579318,7.0132598064667695,6.988403874394486,6.966150084760808,6.94649638736401,6.929443729119883,6.914996124827888,6.903160652532534,6.893947370705327,6.887369156443986,6.883441465998947,6.882182021140071,6.883610427108353,6.887747730090836,6.894615924238094,6.904237420137569,6.916634488285999,6.931828692398339,6.949840328282732,6.970687884445744,6.99438754052701,7.020952719071778,7.050393705026348,7.082717345698441,7.117926841796225,7.156021637601389,7.196997415418232,7.240846196264753,7.287556545439643,7.337113878228289,7.389500857723788,7.444697873658537,7.50268358838677,7.563435533835965,7.621541271343343,7.676978956215843,7.729728480789701,7.779772038127989,7.827094618870738,7.871684425949827,7.9135331944934775,7.952636407283288,7.988993399478516,8.022607349864984,8.053485159491709,8.081637222098099,8.107077094085135,8.1298210748316,8.149887710801574,8.167297239051324,8.182070987360042,8.194230749241907,8.203798152528764,8.210794040050004,8.2152378802043,8.217147223962096,8.216537223118522,8.213420222506421,8.207805436460694,8.199698717185134,8.189102419900149,8.176015366832116,8.160432909325174,8.14234708469057,8.125547505370545,8.11002071285213,8.095751209445705,8.082721897057256,8.070914553970283,8.060310336543012,8.050890292403475,8.04263587173434,8.035529423563029,8.029554664589622,8.02469710896845,8.020944448581302,8.018286874669402,8.01671733319682,8.016231707966984,8.016828927274064,8.018510991709709,8.021282922629728,8.025152632681925,8.03013072167209,8.036230202865509,8.043466166552188,8.051855389309475,8.06141589884041,8.072166505513989,8.084126312749587,8.097314219138095,8.111748425645823,8.127445961376386,8.144422241148579,8.162690667569146,8.178348218125366,8.191402621449038,8.201858096053297,8.209715251921029,8.214971087989422,8.217619087152956,8.21764940760899,8.215049166479174,8.209802808742607,8.201892551708292,8.191298892634096,8.178001164767993,8.161978125143134,8.143208555991588,8.121671860731958,8.09734863519719,8.070221195143368,8.040274042139645,8.007494251676748,7.971871769715234,7.933399606862741,7.892073922835309,7.8478939977085815,7.800862090566518,7.750983190358532,7.6982646679185525,7.642715842016707,7.584347475842098,7.523171223300808,7.4591990468196805,7.397643370290516,7.338515455505778,7.281825613494025,7.227582737383729,7.175793917011483,7.126464151903,7.07959617538663,7.035190398162538,6.993244974814658,6.953755991705198,6.916717769630224,6.882123269742192,6.849964586756953,6.82023350954188,6.792922125990805,6.768023446765054,6.7455320211199625,6.725444517708058,6.707760243978278,6.692481579560151,6.679614301776869,6.669167785077957,6.661155060593089,6.655592727025756,6.652500709548132,6.651901869029028,6.653821469618268,6.65828651821452,6.665324994456858,6.674964994413946
"Karamea Bluff","Karamea Bluff_mod",-41.216,172.1047,70,"small (0.01-1 km2)","terrestrial","surface sample",-36,16,"Norton, D.A., McGlone, M.S. and Wigley, T.M.L., 1986. Quantitative analyses of modern pollen-climate relationships in New Zealand indigenous forests. New Zealand journal of botany, 24(2), pp.331-342.","10.1080/0028825X.1986.10412681",7,2,6.919988618370154,6.92288810655123,6.922846141317836,6.9198934694749354,6.9140569830651275,6.905358668683584,6.893814698929161,6.879434697767481,6.862221206064316,6.842169367159679,6.819266845313865,6.793493982403812,6.764824190632519,6.733224571488317,6.69865674400131,6.661077858723424,6.6204417680158025,6.57670031834272,6.529804726489796,6.479706999051869,6.426361353235859,6.369725597016245,6.309762427943895,6.2464406123788905,6.179736010495767,6.109632416962181,6.036122192561618,5.95920666803819,5.878896307896008,5.795210628588924,5.7081778722928975,5.617834444072244,5.533728086048162,5.455905280152648,5.384414113744122,5.3193031078338615,5.260619997696004,5.2084104975007195,5.162717081153594,5.1235778112658945,5.0910252471496,5.065085460970486,5.045777188757125,5.033111139915376,5.027089485306776,5.027705539890097,5.03494365147736,5.048779302402946,5.069179425934975,5.096102934164701,5.129501448990207,5.169320222768,5.215499230348099,5.267974409647025,5.326679023762792,5.391545114011901,5.462505010281913,5.539492862850058,5.62244615841322,5.711307182585812,5.797766641918644,5.8817838234738,5.963329855768069,6.042388456939121,6.118956398690307,6.193043671185591,6.264673341557576,6.3338811065505265,6.400714547829075,6.46523210640777,6.527501800258199,6.587599716190692,6.645608313359771,6.701614580999037,6.755708097071414,6.807979037280647,6.858516185225663,6.907404994334853,6.954725750584479,7.000551881928784,7.044948455941586,7.087970901531072,7.129663983924193,7.170061054642586,7.209183590155161,7.247041024558331,7.283630873277073,7.3189391366713465,7.352940964833315,7.385601558011523,7.4168772712075075,7.4481258992044985,7.479292261196323,7.510318648958985,7.541146256118677,7.571716561522684,7.601972630321139,7.631860300511591,7.661329227733062,7.6903337668133025,7.718833674747981,7.746794626187721,7.774188538893445,7.800993712767143,7.827194791765359,7.852782563073525,7.8777536122101495,7.902109856123796,7.925857978768685,7.949008795058947,7.971576569513148,7.993578315351413,8.01503309837519,8.035961367750973,8.056384332966203,8.076323402875728,8.095799699071007,8.114833651943892,8.1334446839421,8.151650980774757,8.169469347858573,8.186285100132965,8.202109555725889,8.216950099618916,8.230810383606617,8.243690602368865,8.25558783064132,8.26649640613692,8.276408343075053,8.285313761853155,8.293201321474813,8.300058642746093,8.305872711882573,8.31063025594735,8.314318083383144,8.316923384734034,8.318433990408934,8.318838583964112,8.31812687083365,8.31628970368502,8.313319166603726,8.30920862111113,8.303952717597472,8.297547376121425,8.289989740708718,8.281278111301871,8.271411857399002,8.260391317203542,8.248217685817796,8.234892895680675,8.22041949209889,8.204800506373182,8.190281330393661,8.176865885897588,8.164558511756276,8.153363861592268,8.14328681383692,8.134332394137143,8.126505709601647,8.119811894048034,8.114256063172347,8.109843278409032,8.10657851817581,8.104466655194619,8.103512438636027,8.10372047993701,8.10509524127709,8.107641025852146,8.111361969245483,8.116262031349942,8.122344988433879,8.129614425059321,8.138073725648901,8.1477260655567445,8.15857440152863,8.170621461443373,8.183869733215236,8.198321452715954,8.213978590553422,8.230842837532055,8.248915588627051,8.268197925339583,8.286269087787353,8.303129547796395,8.318779476755271,8.333218719759778,8.346446767922357,8.358462729479854,8.36926530053137,8.378852736442775,8.3872228251546,8.394372863809817,8.400299640264251,8.40499942114025,8.408467948122725,8.410700444164648,8.411691631160522,8.411435760456802,8.409926657298147,8.407157779961057,8.403122293909695,8.397813160832758,8.391223241899578,8.383345414024397,8.374172697368303,8.363698391758653,8.351916219186453,8.338820469073097,8.324406142599805,8.30866909208368,8.291606151180723,8.273215251612731,8.253495522162657,8.23550521384578,8.219245793271151,8.204719819330824,8.191930946183911,8.180883898339593,8.1715844164059,8.164039172920113,8.158255658615214,8.154242040479533,8.152006994002127,8.15155951302987,8.152908701654232,8.156063553456512,8.161032724227866,8.167824304905487,8.176445601891707,8.186902932117283,8.19920144014877,8.213344944307364,8.229335818156896,8.247174912837394,8.266861524585716,8.288393410424534,8.311766853457119,8.336976777527367,8.364016909252669,8.392879983675826,8.423557988080852,8.456042436945468,8.490324669627217,8.526396161262465,8.56090139621912,8.593833008707184,8.62518462476389,8.6549511107486925,8.683128778749923,8.709715540969233,8.734711006787784,8.75811651810324,8.779935120592445,8.800171470727271,8.818831680571614,8.835923104538276,8.851454074307652,8.865433589935682,8.877870976742738,8.888775518825891,8.898156080933605,8.906020730957412,8.912376375416157,8.917228420035967,8.920580466876386,8.92243405844759,8.922788477940022,8.921640613094018,8.91898488942363,8.914813276533863,8.909115369193508,8.901878542706397,8.893088180021472,8.882727965991856,8.87336346904687,8.864977077915281,8.857551656319771,8.851070981041383,8.845520179182973,8.840886153501193,8.837157984734507,8.83432730016581,8.832388598211361,8.831339519611207,8.831181056792614,8.831917694171258,8.833557473522925,8.836111980082363,8.839596246680733,8.844028574995606,8.849430274830485,8.85582532423631,8.86323995520358,8.871702171557375,8.881241207541473,8.891886937341816,8.90366924743199,8.916617385077764,8.930759297568756,8.946120977704902,8.962725831707196,8.980594086003157,8.999742249217318,9.020182645144075,9.041923031470459,9.060390930914892,9.075584357202189,9.087496369318451,9.096115131484709,9.101424095629909,9.103402306496232,9.102024826007941,9.097263269897715,9.089086445925352,9.077461079465726,9.062352608918832,9.043726030439412,9.021546769028934,8.99578155120382,8.966399253358638,8.933371699671056,8.896674384008678,8.856287091827628,8.812194400495258,8.764386039784327,8.712857098394402,8.657608067142846,8.598644714783116,8.535977798072762,8.469622613525335,8.399598404020836,8.325927638893557,8.248635191040815,8.167747438791508,8.083291323550515,8.001747166977292,7.9231396816685535,7.847490883756987,7.774819339004635,7.7051395413966075,7.638461448197504,7.5747901899496295,7.514125967621166,7.456464142283547,7.401795515564998,7.350106791960842,7.301381207156571,7.255599300103351,7.212739800929249,7.172780602094751,7.135699776694964,7.10147660561432,7.07009257444546,7.041532301730865,7.015784362157466,6.9928419717621875,6.9727035068682905,6.955372834202838,6.940859436237906,6.929178323015163,6.920349729295028,6.914398603546452,6.911353902786154,6.911247714321071,6.914114231795299
"Karamea Pond","Karamea Pond_mod",-41.254,172.113,50,"small (0.01-1 km2)","terrestrial","surface sample",-36,16,"Norton, D.A., McGlone, M.S. and Wigley, T.M.L., 1986. Quantitative analyses of modern pollen-climate relationships in New Zealand indigenous forests. New Zealand journal of botany, 24(2), pp.331-342.","10.1080/0028825X.1986.10412681",7,3,6.678228678050834,6.68626398978743,6.691293552622824,6.693344306158819,6.6924398026033405,6.688599262256251,6.681836754899437,6.672160535898653,6.659572560915901,6.6440681974312366,6.625636144975893,6.60425856929724,6.579911448833001,6.552565125094104,6.522185042063778,6.488732653724062,6.45216647350964,6.412443235026017,6.369519129888608,6.323351086138368,6.273898049429733,6.22112222908959,6.164990272195672,6.105474330966678,6.042552991907738,5.976212039198475,5.906445029606224,5.833253661595464,5.756647927115251,5.676646040601656,5.593274145855059,5.506565807470486,5.425884480965769,5.351272793333672,5.282774731573326,5.220434578457184,5.164295804581368,5.114399945340008,5.070785492036347,5.033486826188987,5.002533225234698,4.977947966304231,4.959747552601242,4.94794108419983,4.942529791853891,4.9435067487469375,4.9508567710746325,4.9645565140189225,4.984574765121835,5.010872932383751,5.0434057196852,5.082121977458707,5.126965712019058,5.177877232701847,5.23479441206966,5.297654031031954,5.366393177895056,5.44095066821378,5.521268450946529,5.607292965897465,5.690857852555937,5.771925379199788,5.8504688186183325,5.926473146485863,5.999935476700555,6.07086521966888,6.139283956451214,6.205225028969737,6.268732853910702,6.32986197531357,6.3886758779052135,6.445245589788463,6.499648108918564,6.551964692706314,6.602279053905605,6.650675508541459,6.697237122917186,6.742043906653409,6.785171097250768,6.826687578872714,6.866654474000721,6.90512394145135,6.942138208130726,6.977728855038199,7.011916370643287,7.044709977091495,7.076107726995927,7.1060968610922615,7.1346544100129154,7.161748017091241,7.187336953629819,7.213060234054877,7.238866152847122,7.264700558398639,7.290508184011005,7.3162339400862635,7.341824133842084,7.367227586578201,7.392396623032222,7.4172879125038165,7.441863146994127,7.466089547391177,7.489940194521236,7.513394187477554,7.536436636845113,7.559058505097966,7.581256310418411,7.603031713369363,7.624391008174048,7.645344541785824,7.665906084468066,7.686092175284571,7.705921464791056,7.725414075410744,7.744590997584499,7.76347353693838,7.78208282454635,7.800439399024953,7.818562865818505,7.8364716357482616,7.854182741824096,7.8707488469118285,7.886181545299335,7.900488538887672,7.913673787051865,7.9257377348264715,7.936677606655372,7.946487752380746,7.955160032038853,7.962684226333227,7.96904846031039,7.97423962870543,7.978243812587506,7.981046678251035,7.9826338507041745,7.982991255542613,7.9821054244143115,7.979963760636097,7.976554762783889,7.971868205220822,7.965895275537388,7.958628669747874,7.950062646819325,7.940193044708307,7.929017260557975,7.916534198076166,7.902744185389275,7.8876488668608795,7.871251072492955,7.8535546686026185,7.834564393499741,7.814285681887575,7.795293464490034,7.7775941279753384,7.761194320877695,7.746100789904405,7.732320231784386,7.71985916240197,7.708723804383874,7.698919993765865,7.690453105868817,7.683328000069371,7.6775489827635335,7.673119787494885,7.670043570953021,7.668322923340642,7.667959891454898,7.668956012725357,7.671312358390297,7.675029583968008,7.680107985183524,7.686547557536978,7.694348057742376,7.703509065321236,7.71403004270155,7.725910392249195,7.73914950874709,7.753746825940471,7.769701855888228,7.7870142200058305,7.8056836708588415,7.825710103972263,7.844550866682271,7.862206263466144,7.8786768411858725,7.893963354305227,7.908066718345759,7.920987952682064,7.932728114138721,7.943288223207318,7.952669185037981,7.9608717076592965,7.967896220128509,7.973742793494541,7.97841106755647,7.98190018640812,7.98420874566699,7.985334754088374,7.985275611962024,7.9840281082828914,7.981588438186727,7.977952241557358,7.973114663060962,7.967070433161772,7.95981396894586,7.9513394928470955,7.941641166658023,7.930713237542586,7.918550192172635,7.9051469146095235,7.890498843167712,7.874602121248042,7.85745373703017,7.84191330682556,7.827979763932582,7.815653098090208,7.804934408295387,7.795825925622764,7.788331003666866,7.782454075187222,7.77820057460308,7.775576827126255,7.774589906502588,7.775247464514019,7.777557536531443,7.7815283284587204,7.787167991325232,7.794484390526036,7.8034848772357535,7.814176069802245,7.826563652933432,7.84065220221007,7.8564450408833455,7.873944135056358,7.8931500322210555,7.914061846758649,7.9366772944535064,7.960992776371268,7.987003510671085,8.01470370912697,8.044086793393403,8.075145644436326,8.107872877129319,8.142261130848674,8.17514435972271,8.20651597401127,8.236370107428987,8.264701862270226,8.29150751675442,8.316784686568427,8.340532434124995,8.362751320848274,8.38344339977247,8.402612147826536,8.420262339299866,8.436399864064411,8.451031496092986,8.464164619592273,8.475806921600848,8.485966061136164,8.49464932586993,8.501863287842706,8.507613469881852,8.51190403416299,8.514737503766645,8.516114527153546,8.516033694249233,8.514491411334626,8.511481840234431,8.506996905433835,8.501026370793404,8.493557985529497,8.484577697139265,8.474069927028808,8.464561008034668,8.456034323640095,8.448473813502307,8.44186438295519,8.436192311446652,8.431445649430266,8.427614593272859,8.424691828023716,8.422672828406503,8.421556109130877,8.42134341656063,8.422039854902662,8.423653941376408,8.426197586266051,8.429685995325627,8.434137493676072,8.439573272077949,8.44601705825634,8.453494717765677,8.462033790679548,8.471662972139312,8.48241154645806,8.494308786012963,8.507383327527839,8.52166253950506,8.53717189546819,8.553934368281244,8.571969861076413,8.591294690213571,8.611921135181818,8.633857069413791,8.652602640220794,8.668156274780948,8.680511571847031,8.6896573514376,8.695577821453874,8.698252861474424,8.69765842068628,8.693767023489922,8.686548372871561,8.675970038284502,8.66199821164501,8.644598512253085,8.623736819118122,8.599380107419814,8.57149726476768,8.540059862622194,8.505042858764423,8.466425208080762,8.424190361160852,8.378326633254975,8.328827429928383,8.275691320179229,8.218921952714458,8.158527816339205,8.09452185082202,8.026920919947782,7.955745163554238,7.881017249958889,7.802761554126001,7.721003290022639,7.642218572421706,7.566431101656037,7.493662304600674,7.423930623314009,7.357250922475994,7.293634037961555,7.233086483882169,7.175610329697871,7.12120325275683,7.069858765094156,7.021566606763778,6.9763132916388555,6.9340827857421115,6.894857292986569,6.85861811892194,6.825346579861344,6.795024922735201,6.767637220266791,6.743170206621024,6.721614020528477,6.702962825966598,6.687215284678023,6.6743748599709,6.6644499371902395,6.657453752758042,6.653404130518273,6.6523230310454915,6.654235926336199,6.659171018659827,6.667158328078473
"Lake Hanlon","Lake Hanlon_mod",-41.43,172.1075,127,"small (0.01-1 km2)","terrestrial","surface sample",-33,11,"Macphail, M.K. and McQueen, D.R., 1983. The value of New Zealand pollen and spores as indicators of Cenozoic vegetation and climates. Tuatara (Wellington)., 26(2), pp.37-59.",,7,4,6.5927881518392875,6.600115467108468,6.604514290843151,6.606009778700432,6.604623542536322,6.600372763817097,6.593269433582477,6.58331974623954,6.5705236696242455,6.554874708167372,6.536359869833253,6.514959840970939,6.49064936654718,6.463397826640633,6.433169993783808,6.399926949948513,6.363627136867136,6.324227509126297,6.28168475619031,6.2359565573047515,6.187002832152069,6.134786950201475,6.079276862894715,6.020446125082104,5.958274775381288,5.892750049254871,5.823866903451286,5.751628335864377,5.676045490668382,5.597137544598153,5.514931376290799,5.429461026513292,5.349782403315111,5.275938088689262,5.207971778983312,5.145927222727892,5.089847123942342,5.039772039404136,4.9957392986612374,4.957781975135755,4.925927935545498,4.900198993101155,4.880610187575989,4.86716921245341,4.859876006003965,4.858722519398577,4.863692670904379,4.874762490911297,4.891900458081834,4.91506802238717,4.9442203062758905,4.979306970807974,5.0202732293686445,5.0670609876509936,5.1196100850593735,5.177859609635225,5.2417492561365995,5.31122069510074,5.386218919663919,5.4666935366691245,5.544928437250951,5.6208888610102505,5.69455073344762,5.765901297970384,5.834939491941399,5.901676054406785,5.9661333598330355,6.028344979184529,6.088354976786106,6.146216958437146,6.201992892962361,6.255751735591085,6.3075678870520635,6.35751952687162,6.405686862912711,6.452150341562926,6.4969888640822955,6.540278054406735,6.58208862216572,6.622484861852508,6.661523325065889,6.69925169764912,6.735707907547159,6.770919482482125,6.804903169327467,6.83766481957996,6.8691995378281305,6.899492082838759,6.928517504061541,6.956241990199675,6.9826239011975,7.009143761931968,7.0357501219475385,7.0623896893553955,7.0890086418278315,7.115553890135896,7.141974261274192,7.168221571991867,7.194251568121405,7.220024710282795,7.245506792138498,7.270669383175525,7.29549009378566,7.319952666001735,7.344046898442012,7.367768418652083,7.391118319979023,7.414102683261639,7.436732005904891,7.459020562291602,7.480985719973389,7.502647235709974,7.524026554258641,7.5451461309452075,7.566028796588784,7.58669718043302,7.607173203495563,7.627477651325665,7.64762983169682,7.667647319386827,7.6875457870294,7.706118358267306,7.723374473520064,7.7393194227453534,7.75395453137677,7.767277427465255,7.779282376851842,7.789960672594342,7.799301064719243,7.807290216625189,7.813913175069772,7.819153841564917,7.82299543412293,7.82542092957229,7.826413478038046,7.825956782603118,7.824035438585004,7.8206352282397456,7.815743368010367,7.809348706649076,7.801441873647591,7.7920153784011905,7.781063661408704,7.768583099575661,7.754571968348028,7.739030363966665,7.721960089606227,7.703364509554509,7.683248375904989,7.661617632481511,7.6384792008922275,7.613840753720918,7.590653979547073,7.568927300485202,7.548669150033965,7.529887771112809,7.5125910373698,7.496786300403353,7.482480264726926,7.4696788915001315,7.458387331270438,7.448609885234733,7.440349993853803,7.433610251049085,7.428392441688975,7.424697599639312,7.422526083312582,7.42187766540445,7.422751633351988,7.425146896981772,7.429062099831197,7.434495730715942,7.4414462322720905,7.4499121034143725,7.45989199291476,7.4713847816100785,7.484389651087334,7.498906137065356,7.514934166086497,7.532474074548853,7.551526609544261,7.572092911416815,7.59139675270472,7.609440027109734,7.626224955177227,7.641754001175786,7.656029777515915,7.66905493910637,7.680832070365637,7.691363567887957,7.7006515219966,7.708697600591092,7.7155029387979335,7.721068037956037,7.7253926773995465,7.728475842335158,7.730315670844705,7.730909422675503,7.730253472013644,7.728343325875253,7.725173669107684,7.720738436280393,7.715030909980469,7.708043844230325,7.699769610936888,7.690200366486723,7.67932823484446,7.667145502818591,7.653644822553335,7.638819415812203,7.622663274259842,7.605171349742431,7.5863397285302385,7.56931751061807,7.554103368981462,7.540697370718234,7.529101036168141,7.519317359484836,7.511350788159459,7.505207160151016,7.500893598547068,7.498418365025356,7.497790674771724,7.499020476887268,7.502118205638585,7.507094509119575,7.513959962949901,7.522724777486301,7.533398507624226,7.545989774581605,7.560506009055457,7.576953224807998,7.595335831066283,7.615656491116217,7.637916033159636,7.662113417917496,7.688245765651464,7.716308443299769,7.746295210350997,7.77819841998663,7.812009269990182,7.8477180960272594,7.885314698224003,7.924788690581644,7.962535565419882,7.998545722311835,8.032810510997365,8.06532253808954,8.096075930470835,8.125066545970578,8.152292123652355,8.177752368059261,8.20144896399192,8.223385520748478,8.243567447150902,8.262001761031966,8.278696839078846,8.2936621149444,8.306907735278585,8.318444184742242,8.32828189210122,8.336430830130995,8.342900122277179,8.347697668816524,8.350829804662046,8.352300999982514,8.352113613500826,8.350267706746012,8.346760925715788,8.341588454420572,8.334743042687993,8.326215108472226,8.315992912794725,8.304062803399605,8.293166183969689,8.283287368462862,8.274410633863361,8.266520628546797,8.259602788427365,8.253643750065338,8.248631749862609,8.24455699867878,8.241412021649328,8.239191953667532,8.237894781886206,8.237521527685276,8.238076361816336,8.23956664785332,8.242002910625894,8.245398727964933,8.249770545820292,8.255137418593181,8.261520678328148,8.268943538201533,8.277430637489752,8.287007536865271,8.297700174411963,8.309534294133954,8.32253485991136,8.336725468790284,8.352127778142002,8.368760961548793,8.38664120823636,8.40578128044693,8.426190142311988,8.443602772839924,8.45801969110848,8.46943696457744,8.4778462242035,8.483234790226017,8.485585909236951,8.484879099996792,8.48109060218665,8.474193918993688,8.46416044122408,8.450960137640704,8.434562293552036,8.414936277450652,8.392052313824633,8.365882239238852,8.336400218484036,8.303583398075018,8.267412475672517,8.227872166102967,8.18495154752207,8.138644274841194,8.088948651709764,8.035867556990498,7.9794082266197535,7.919581896835317,7.8564033197863195,7.789890167317956,7.720062343051052,7.646941226569516,7.570548876421951,7.496929923616886,7.426105040554147,7.35809290908263,7.292909570646117,7.2305678862613,7.171077127198228,7.114442712522728,7.06066610426441,7.009744865093,6.961672877241086,6.916440715238317,6.874036159058554,6.834444828760638,6.7976509168409525,6.763637990505369,6.7323898330686465,6.703891291823221,6.6781290990646385,6.655092633549686,6.634774591480498,6.617171539091433,6.602284322959659,6.590118319120054,6.580683507760552,6.5739943665001,6.570069581782792,6.568931584523112,6.5706059225722075,6.575120488613172,6.582504627520136
