"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Bezrukova 8","Binney2017_E2844",53.63,108.3,449,0.5734768492423274,2059.303592178891,-1.736267308264596,-23.674430028154887,17.78266260985518
"Bezrukova 9","Binney2017_E2855",53.63,108.23,449,0.5743374478086383,2072.701109824735,-1.6578452615952062,-23.60198290506902,17.845533552839335
"R44","Binney2017_E3374",71.17,-179.75,197,0.6533423620215972,100.4886058488447,-13.487549684098784,-27.940242223308317,1.8502338221427823
"MD72/5-22","EPDcoretop_E2058",42.2,36.49,-846,,,,,
"Kelly s Lough","EPDcoretop_E2243",52.95,-6.41,478,,,,,
"Kara-Bogaz Gol","EPDcoretop_E2317",41.85,53.25,-28,,,,,
"Adriatic Sea 108MAY90","EPDcoretop_E2358",44.75,12.75,-34,,,,,
"Caspian Sea","Leroy_j7",36.99615,53.6842833333333,-39,,,,,
"Caspian Sea","Leroy_j8",37.0037,53.0821333333333,-182,,,,,
"Caspian Sea","Leroy_j9",36.9913333333333,53.1001833333333,-149,,,,,
"Caspian Sea","Leroy_j10",36.9956333333333,53.1479333333333,-119,,,,,
"Caspian Sea","Leroy_j11",36.98355,53.1746666666667,-110,,,,,
"Caspian Sea","Leroy_j12",36.9714166666667,53.2074333333333,-88,,,,,
"AmurLiman_8","Mikishin-Gvozdeva_a122",52.555,141.585,-6,,,,,
"AmurLiman_12","Mikishin-Gvozdeva_a126",52.9002777777778,141.554722222222,-6,,,,,
"Baikel Lake","Baikel Lake",52.08,105.87,449,0.7191322640077467,2346.6055187451752,0.04087771802972709,-21.67072643958738,18.974562578572066
"Ushinohira","UsnhrD0",32.4,128.44,-410,,,,,
"Titicaca","Titicaca",-15.72,-69.567,3815,0.5060445373454945,3327.6069591031014,9.116731394803018,6.602267280057999,10.779580741459787
"Site 9, Georgian Bay, Canadian Hydrographic Service","AT1966-9",45.155,-81.075,175,1.0343967323238166,2935.0691738329415,5.849017219440771,-9.319812584251478,19.547842671191955
"Site 2, Georgian Bay, Canadian Hydrographic Service","AT1966-2",45.376,-81.151,175,1.047580654199624,2935.93828401739,5.886165649256557,-9.176394487024506,19.51755697358036
"Site 6, Georgian Bay, Canadian Hydrographic Service","AT1966-6",45.294,-81.068,175,1.046719813491907,2938.3940750293523,5.89710794815773,-9.160850871488863,19.528438930709086
"Site 11a, Georgian Bay, Canadian Hydrographic Service","AT1966-11A",45.201,-80.897,175,1.0361903684554505,2929.53062261048,5.812511631508439,-9.390816911395303,19.539608458806985
"Site 13, Georgian Bay, Canadian Hydrographic Service","AT1966-13",45.122,-80.93,175,1.0349668909285503,2933.128771592287,5.835238332568184,-9.347914975312738,19.54716634113925
"Site 19a, Georgian Bay, Canadian Hydrographic Service","AT1966-19A",45.137,-80.84,175,1.0357111355708124,2930.8191428889077,5.8195293463908975,-9.379155112334532,19.544533041566357
"Site 22, Georgian Bay, Canadian Hydrographic Service","AT1966-22",45.248,-80.858,175,1.0370305516717357,2927.1342657377286,5.796907753036008,-9.421031661925854,19.53537152158555
"Site 24, Georgian Bay, Canadian Hydrographic Service","AT1966-24",45.297,-80.857,175,1.0497839533135396,2936.7018314570637,5.8834430966566345,-9.190573222024888,19.53125167868994
"Site 27, Georgian Bay, Canadian Hydrographic Service","AT1966-27",45.406,-80.836,175,1.0528677112057607,2932.6202319011913,5.860464721966072,-9.232295673510032,19.520204857548833
"Site 3, Georgian Bay, Canadian Hydrographic Service","AT1966-3",45.337,-80.745,175,1.057473334246259,2923.4289394188268,5.808198494307095,-9.316472008828582,19.502031445102585
"Site 5, Georgian Bay, Canadian Hydrographic Service","AT1966-5",45.252,-80.737,175,1.0558079735642971,2926.022709603421,5.824780520399838,-9.2817777503751,19.507858044760788
"Site 7, Georgian Bay, Canadian Hydrographic Service","AT1966-7",45.192,-80.753,175,1.0368596518241127,2927.3974841268873,5.796436233313654,-9.425048611599271,19.53988742222576
"Site 11, Georgian Bay, Canadian Hydrographic Service","AT1966-11",45.047,-80.781,175,1.0349719561429953,2933.0837944155855,5.8328139960752585,-9.355551026020574,19.55168628825826
"Site 19, Georgian Bay, Canadian Hydrographic Service","AT1966-19",45.182,-80.616,175,1.0437763442717127,2925.0224070550953,5.791735968415398,-9.410338819207135,19.557286386984476
"Site 23, Georgian Bay, Canadian Hydrographic Service","AT1966-23",45.027,-80.604,175,1.0419101366699839,2932.40274462012,5.839713822235667,-9.316318419885247,19.577227321931122
"Site 31, Georgian Bay, Canadian Hydrographic Service","AT1966-31",45.22,-80.535,175,1.0446653164908237,2925.3317908168333,5.788678222400389,-9.426001943200419,19.566960372678647
"Devon Island Glacier","DEVON4",75.35,-82.5,1831,1.7993623101083318,3.708353583080637e-4,-22.226183509706445,-37.399375139940574,-0.5387175687004478
"Devon Island Glacier","DEVON4",75.35,-82.5,1831,1.7993623101083318,3.708353583080637e-4,-22.226183509706445,-37.399375139940574,-0.5387175687004478
"Mangrove Lake","MANGROVE",32.3,-64.75,18,,,,,
"Lake Ontario, Rochester Basin","ONT-ROCH",43.51,-76.9,73,1.0581673308092694,3363.1511492117093,7.728966056088801,-7.189054873906388,21.304091433435765
"Lake Ontario, Rochester Basin","ONT-ROCH",43.51,-76.9,73,1.0581673308092694,3363.1511492117093,7.728966056088801,-7.189054873906388,21.304091433435765
"Lake Ontario, Rochester Basin","ONT-ROCH",43.51,-76.9,73,1.0581673308092694,3363.1511492117093,7.728966056088801,-7.189054873906388,21.304091433435765
"Lake Ontario, Mississauga Basin","ONTMIS1",43.556667,-78.15,73,1.0419433655120245,3354.9957655378416,7.6806450052938535,-7.289200975120902,21.275235923115734
"Lake Ontario, Mississauga Basin","ONTMIS1",43.556667,-78.15,73,1.0419433655120245,3354.9957655378416,7.6806450052938535,-7.289200975120902,21.275235923115734
"Lake Ontario, Mississauga Basin","ONTMIS1",43.556667,-78.15,73,1.0419433655120245,3354.9957655378416,7.6806450052938535,-7.289200975120902,21.275235923115734
"Lake Ontario, Mississauga Basin","ONTMIS1",43.556667,-78.15,73,1.0419433655120245,3354.9957655378416,7.6806450052938535,-7.289200975120902,21.275235923115734
"Lake Ontario, Mississauga Basin","ONTMIS1",43.556667,-78.15,73,1.0419433655120245,3354.9957655378416,7.6806450052938535,-7.289200975120902,21.275235923115734
"Laysan Island Lake","LAYSAN",25.768,-171.7328,-16,,,,,
"Lake Hill","LAHI",57.17824,-170.24827,29,,,,,
"Lake Hill","LAHI",57.17824,-170.24827,29,,,,,
"La Push","CJH088",48.5,-124.8,-247,,,,,
"Dune du sud","PJHR056",47.416667,-62.75,-52,,,,,
"Stand 77 (Mack and Bryant 1974]","RNM077",47.28,-120.08,232,0.1984426781486908,4206.9401050015,11.497228901261986,0.06654969138067825,22.73722741548805
"Lake Malawi","M86_22P_1.5",-13.0167,34.5223,476,0.8959586284792582,8638.995398131614,23.66848054282634,20.042849913508196,26.42280078834907
"Lake Tanganyika III","SD24TAN_0",-4.513889,29.333333,767,0.747381725894484,8503.373198951525,23.296912873839794,22.02272680599806,24.24238484812112
"Lake Tanganyika IV","SD36TAN_0",-4.966667,29.366667,767,0.7416397991533998,8486.135177673723,23.249685418284173,21.91827724949105,24.22895032467734
"Central Jordan Rift","Fall_a1",30.40749,35.49882,1626,0.01161677621302037,6086.624365414126,16.675683192915415,6.591369131418805,24.952988703104936
"Central Jordan Rift","Fall_a2",30.40096,35.48847,1509,0.018659884048674094,6134.629051518906,16.807202880873714,6.6950006991313815,25.141803268645283
"Central Jordan Rift","Fall_a3",30.39092,35.48821,1457,0.032136556663759676,6117.491267427247,16.760250047745885,6.820643479416359,24.981407388012425
"Littox","Barboni_a962",36.15,-2.68,-1853,,,,,
"Moroc","Barboni_a1095",30.55,-10.66,-2093,,,,,
"Moroc","Barboni_a1178",30.58,-10.38,-1731,,,,,
"Onego Lake","EPDcoretop_E495",61.716667,34.916667,23,1.2603671892296524,2162.3718913703487,2.9314626566131796,-11.604710713952553,16.656606598870226
"Onego Lake","EPDcoretop_E496",61.716667,34.916667,23,1.2603671892296524,2162.3718913703487,2.9314626566131796,-11.604710713952553,16.656606598870226
"Onegskoe lake","Onegskoe lake_SS",61.7167,34.9167,23,1.260367620454116,2162.3717075952572,2.9314615988472164,-11.604712123165651,16.656605600835594
"La Mision","LAMISION",-53.5,-67.833333,-13,,,,,
"Ra'irua marsh","RAIDA4_3",-23.868164,-147.678742,10,,,,,
"Ra'irua marsh","RAIDA4_13",-23.868164,-147.678742,10,,,,,
"Ra'irua marsh","RAIDA4_23",-23.868164,-147.678742,10,,,,,
"Ra'irua marsh","RAIDA4_33",-23.868164,-147.678742,10,,,,,
"Tukou marsh","TUKOU2_6",-27.604014,-144.351975,113,,,,,
"Tukou marsh","TUKOU2_12",-27.604014,-144.351975,113,,,,,
"Tukou marsh","TUKOU2_22",-27.604014,-144.351975,113,,,,,
"Lyell Buller Road","Lyell Buller_mod",41.78,171.598,-5797,,,,,
