"source","site_name","entity_name","latitude","longitude","elevation","site_type","entity_type","basin_size","ID_BIOME","age_BP","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180","T181","T182","T183","T184","T185","T186","T187","T188","T189","T190","T191","T192","T193","T194","T195","T196","T197","T198","T199","T200","T201","T202","T203","T204","T205","T206","T207","T208","T209","T210","T211","T212","T213","T214","T215","T216","T217","T218","T219","T220","T221","T222","T223","T224","T225","T226","T227","T228","T229","T230","T231","T232","T233","T234","T235","T236","T237","T238","T239","T240","T241","T242","T243","T244","T245","T246","T247","T248","T249","T250","T251","T252","T253","T254","T255","T256","T257","T258","T259","T260","T261","T262","T263","T264","T265","T266","T267","T268","T269","T270","T271","T272","T273","T274","T275","T276","T277","T278","T279","T280","T281","T282","T283","T284","T285","T286","T287","T288","T289","T290","T291","T292","T293","T294","T295","T296","T297","T298","T299","T300","T301","T302","T303","T304","T305","T306","T307","T308","T309","T310","T311","T312","T313","T314","T315","T316","T317","T318","T319","T320","T321","T322","T323","T324","T325","T326","T327","T328","T329","T330","T331","T332","T333","T334","T335","T336","T337","T338","T339","T340","T341","T342","T343","T344","T345","T346","T347","T348","T349","T350","T351","T352","T353","T354","T355","T356","T357","T358","T359","T360","T361","T362","T363","T364","T365"
"EMBSeCBIO","Al Jourd","Aljourd",34.35,36.2,2100,"terrestrial, marsh","marsh core",,4,-70,3.0159482520080005,3.0655990726226423,3.112806903372822,3.157541609120546,3.199773042660085,3.2394718106815694,3.276610009834575,3.3111619121294904,3.3431045810048503,3.3724184019867582,3.3990875148591306,3.4231001375308314,3.4444487752069985,3.463130311929921,3.4791459849407316,3.4925012455297995,3.503205513008269,3.5112718310788376,3.516716438160318,3.5195582650939747,3.519818375111086,3.5175193619656597,3.512684722739454,3.5053382220235902,3.4955032639931747,3.4832022883445037,3.468456205186213,3.451283882795308,3.431701700695145,3.4097231788138216,3.38535869156634,3.3586152736015973,3.3324345235937853,3.3068159385086737,3.281755017153361,3.257243460503425,3.233269465404363,3.209818103940918,3.1868717784793437,3.1644107402790302,3.14241365770675,3.1208582185342646,3.0997217496210747,3.0789818365356862,3.0586169253992814,3.038606889481495,3.018933543860712,2.99958109278535,2.980536496223149,2.9617897444276196,2.9433340321289334,2.925165827095412,2.907284831217817,2.88969383583297,2.8723984766047366,2.8554068967903916,2.8387293310072903,2.8223776245493912,2.8063647057643943,2.79070403088198,2.7743878928522507,2.7574289545416617,2.739838618922549,2.721626594746661,2.7028005455712383,2.683365836052034,2.6633253858279633,2.6426796372582646,2.6214266388791154,2.59956224188446,2.5770804023792344,2.5539735777811376,2.530233201736845,2.5058502184378755,2.4808156544218956,2.4551212039555117,2.4287598030140995,2.401726166768465,2.3740172663852563,2.3456327228361067,2.316575098237557,2.286850068918472,2.2564664688060674,2.2254361966760414,2.1937739861401524,2.161497042740779,2.128624557969556,2.0951771152071745,2.061176007281028,2.0266424893593493,1.991596994071129,1.956301528172553,1.92077266377568,1.885024012275028,1.849065592336503,1.812903307996994,1.7765385589311269,1.7399680003014448,1.7031834642382537,1.6661720490990986,1.628916376461959,1.5913950095512617,1.5535830207262982,1.5154526900162224,1.4769743116873375,1.4381170816746034,1.3988500355646838,1.3591430048067266,1.3189675580284284,1.2782978947792694,1.2371116606907206,1.1953906558666534,1.1531214121820306,1.1102956199193685,1.0669103896210619,1.0229683409661927,0.9784775166600741,0.9334511255137824,0.8879071248517797,0.8418676578935848,0.7953583666066558,0.7501477986163565,0.7062650610851041,0.6637391349936361,0.6225980050327472,0.5828678282420949,0.5445721686147045,0.5077313220788837,0.47236175263616986,0.43847565613470607,0.4060806633738627,0.3751796891631511,0.3457709287969317,0.3178479983529583,0.29140021046312725,0.2664129729060484,0.24286829367583979,0.22074537320308577,0.20002126222271827,0.18067156244565657,0.16267114670759025,0.1459948756169786,0.1306182888517955,0.1165182510802587,0.10367353490160208,0.09206532609869317,0.08167763973334763,0.07249763906062628,0.06451585275364907,0.0577262893848674,0.052126451383333966,0.04771725367515936,0.04330362572003568,0.03889295227304182,0.03449552716058679,0.03012417840130535,0.025793849356921028,0.02152114999884902,0.01732389219438607,0.013220622306045426,0.00923016341670535,0.00537117820845881,0.0016617620067365668,-0.001880926171998032,-0.005240988487233894,-0.008404064744268802,-0.011357557874855123,-0.014090807450707649,-0.016595211714945685,-0.01886429989346855,-0.020893757615298034,-0.022681409115200363,-0.024227160510969584,-0.025532908848565586,-0.026602421805954332,-0.027441192962702615,-0.028056277403794613,-0.02845611216266354,-0.02865032565151389,-0.028649539808062188,-0.028465168236800543,-0.028109213167085874,-0.027641533157997285,-0.027073596740225275,-0.026415782687566634,-0.02567724092613738,-0.02486578367505858,-0.023987806206927562,-0.023048236058677084,-0.02205050907307642,-0.020996570308179887,-0.019886897612877156,-0.018720545524649287,-0.017495207091483236,-0.016207291242530182,-0.014852013419064052,-0.013423497315372755,-0.011914885754880747,-0.010318458926704945,-0.008625758419188693,-0.0068277156978234456,-0.0049147838745953396,-0.0028770717947932023,-7.044796178378004e-4,0.001613164815447424,0.004085969459944393,0.0067238419835322204,0.009536354727927314,0.012532611365602854,0.01572111599337046,0.019109645525739453,0.022705126402203436,0.02651351679472123,0.029871722806481336,0.0327831571175309,0.03524968201671337,0.037271545419751514,0.038847338635142205,0.03997397742571358,0.04064670778098316,0.040859137637560786,0.04060329555663884,0.03986971708511547,0.0386475591875496,0.03692474273907416,0.03468812261564796,0.03192368441078023,0.028616766252568423,0.024752303599387727,0.020315094267128034,0.015290080298174332,0.009662642637378923,0.003418903950245994,-0.003453965677473369,-0.01096744596093547,-0.019131372825142476,-0.02795366063464836,-0.03744004712157508,-0.04759386799089082,-0.0584158681198931,-0.06990405602551625,-0.08205360783385268,-0.09485682634080889,-0.1083031598960116,-0.12020731894792853,-0.1305548834084802,-0.13933052450340105,-0.1465182317504168,-0.15210157791283027,-0.15606401928081162,-0.15838922722853002,-0.15906144555336532,-0.158065866675289,-0.1553890184175519,-0.15101915186562223,-0.14494661977311513,-0.1371642342135196,-0.12766759172308959,-0.11645535409445071,-0.10352947330313178,-0.08889534980803573,-0.07256191467372883,-0.05454162761142148,-0.03485038510155675,-0.013507335199145376,0.009465401630842418,0.034043103328937896,0.0601989032891298,0.08790432510491764,0.11712988346552428,0.14784573686637392,0.18002237535730053,0.21363132457348644,0.24864584588039496,0.2834102981312426,0.3179048707546019,0.3521148095651226,0.3860308476053663,0.4196495116724261,0.45297329202731845,0.48601066662669123,0.5187759755036483,0.5512891455146216,0.5835752704017493,0.6156640558232545,0.6475891435012864,0.6793873327536057,0.7110977212481415,0.7427607897007253,0.7744174573024458,0.8061081358196229,0.8378718104957796,0.8697451750775399,0.9017618465004158,0.9339516820601756,0.9663402183525474,0.998948247014453,1.0317915374994497,1.0648807119480121,1.0982212718659095,1.131813771006199,1.1656541237677984,1.1997340337739357,1.2340415232585449,1.2685615406257456,1.302615701637385,1.3361847411413685,1.3692482775646577,1.4017854677066734,1.4337756085007327,1.4651986648452087,1.4960357062970828,1.526269239760735,1.5558834301133473,1.584864205785197,1.613199251447794,1.640877894942868,1.6678909002048978,1.6942301819989887,1.7198884616471868,1.7448588854128086,1.7691346287524494,1.7927085101673215,1.8155726378697739,1.8377181109504932,1.8591347942519225,1.8798111828277215,1.8997343678351615,1.9188901111344223,1.9372630309449725,1.9548368958379192,1.9715950193333907,1.987520742630156,2.002597988716185,2.016811867470346,2.0320471663297583,2.0482926482944768,2.065539526088042,2.0837820334931636,2.1030179269700433,2.1232488950600885,2.14448085618445,2.1667241293325556,2.1899934666503382,2.214307941906534,2.2396906940463364,2.2661685303336023,2.2937713987329458,2.3225317439952775,2.352483766202883,2.383662604142682,2.416103468676104,2.4498407531612116,2.4849071488933703,2.5213327934397425,2.5591444786635935,2.598364943218549,2.639012271426666,2.681099416855751,2.7246338647238293,2.7696174426454254,2.8160462843708993,2.8639109462373646,2.913196671226414,2.963883790979306
"EMBSeCBIO","Kis-Mohos To","Kismohos",48.33724,20.42333,315,"terrestrial, mire, bog","peat core","very small (<0.01 km2)",9,0,1.2255233500344567,1.2133957225040144,1.2018145114987657,1.1907954293907212,1.180355268562425,1.1705115530891699,1.161282198813073,1.152685189183588,1.144738273297763,1.1374586914916625,1.1308629326566313,1.1249665262267197,1.1197838705518761,1.1153280981783578,1.1116109774419407,1.1086428487743485,1.1064325932558763,1.104987630237528,1.1043139403168432,1.104416109588492,1.1052973909022823,1.10695977783984,1.1094040872538309,1.1126300464827217,1.1166363817388625,1.121420904645085,1.1269805944407272,1.1333116739676647,1.140409678156756,1.1482695143428823,1.1568855143221475,1.1662514786099787,1.17499221635389,1.183101586967961,1.1905740167249033,1.1974044971099769,1.203588569853253,1.2091223012634167,1.2140022486062927,1.2182254213009356,1.2217892396486354,1.2246914936703832,1.2269303044124718,1.2285040897953454,1.2294115367363618,1.2296515808824817,1.2292233948548814,1.228126385445886,1.2263601997319598,1.2239247395880655,1.2208201836223784,1.2170470151101505,1.2126060541058008,1.207498491567014,1.2017259230472002,1.1952903793157303,1.1881943511600175,1.1804408056192077,1.172033191003174,1.1629754282670692,1.1547512673505846,1.1473650252121244,1.1408209152900708,1.1351229861153846,1.1302750496537686,1.126280599853487,1.1231427225365769,1.1208639984657238,1.1194464021198023,1.118891199387586,1.1191988480084245,1.1203689051162233,1.1223999466442163,1.1252895035896924,1.129034020190199,1.1336288389009044,1.1390682166688377,1.145345376363897,1.1524525963490353,1.1603813400638954,1.169122426179702,1.1786662383925912,1.189002972302771,1.2001229151334758,1.2120167523403313,1.2246758935189885,1.2380928085107308,1.2522613633072361,1.2671771443390691,1.2828377590642153,1.299243100509991,1.3158373386601505,1.3326244586006188,1.349610138811479,1.3668017920981188,1.3842085371741288,1.40184109613404,1.419711615663126,1.437833412685559,1.4562206481495266,1.4748879356759264,1.4938498947362817,1.5131206607538519,1.5327133669207682,1.5526396144826564,1.5729089496628772,1.5935283662012818,1.614501852608874,1.6358300026566506,1.657509706317939,1.6795339363910062,1.7018916433930096,1.7245677681152665,1.747543377565589,1.7707959260196862,1.794299638700558,1.8180260113539393,1.8419444148463051,1.866022790035861,1.890228414705464,1.9145287214354836,1.9392017731477156,1.9642193586290009,1.989557414698826,2.015196737682516,2.0411235916415156,2.0673301933544987,2.0938150573882357,2.120583188539571,2.1476461133373452,2.175021747015556,2.2027340972446536,2.2308128107687275,2.2592925737757703,2.2882123811666437,2.317614693739886,2.347544505546885,2.3780483461921493,2.409173244580152,2.4409656814976035,2.4734705584528056,2.506730209387878,2.5407834802806155,2.5756648993330695,2.6114039574996566,2.648024515653618,2.685544350855913,2.723974850112095,2.7633208558204707,2.8035806629656355,2.8447461641244316,2.886803134642759,2.9262905638279957,2.963184364258675,2.9974568968664608,3.0290776402660553,3.0580139029638986,3.0842315600805463,3.107695796542984,3.1283718394749283,3.1462256636745534,3.1612246555528536,3.173338222641906,3.182538337701162,3.1888000084852592,3.192101666328803,3.1924254687985965,3.1897575137177716,3.184087963842727,3.1754110833445726,3.1637251889912603,3.149032520529154,3.1313390362129123,3.110654140721791,3.0869903538218297,3.060362929079721,3.0307894326975124,2.9982892931082823,2.9628833323410295,2.924593290316871,2.883441353167371,2.8394496963599196,2.7973923329729207,2.7572881640592417,2.7191529374995462,2.682999009353205,2.6488351922386753,2.616666692939535,2.5864951391151543,2.558318692652507,2.5321322448929724,2.507927686772976,2.485694244897913,2.465418872790306,2.4470866850759343,2.4306814212483,2.4161859249247946,2.4035826242077167,2.392853998906695,2.3839830209679995,2.3769535554776233,2.3717507110303826,2.368361130044064,2.3667732116898472,2.3669772624408343,2.3689655717331943,2.37273241280651,2.378273971355177,2.3855882070939285,2.3946746556334277,2.405534180096722,2.418168683613302,2.4325807951434166,2.4452400366064273,2.4561505881667904,2.4653174613742266,2.472746196291958,2.47844258916641,2.4824124610084564,2.4846614755351983,2.485195012686413,2.4840181014601237,2.4811354131961463,2.4765513137705626,2.4702699705474194,2.4622955074659725,2.45263219941857,2.4412846951844953,2.4282582567069095,2.4135590014970374,2.397194134469299,2.379172155580449,2.359503030272211,2.3381983108852284,2.315271198886228,2.2907365398728388,2.2646107458156655,2.2369116417729322,2.2076582372645213,2.176870425506164,2.1445686166635065,2.110773314073021,2.0755046448812307,2.0387818586745228,2.0030820704018284,1.9684203906015396,1.9348087021704576,1.9022552266708277,1.8707641564396924,1.840335365997623,1.810964214074808,1.7826414449828698,1.7553531951565846,1.7290811075782386,1.7038025535925037,1.679490958437417,1.6561162237700278,1.6336452376588635,1.6120424600429835,1.5912705695972567,1.571291156355792,1.5520654433704455,1.5335550201384311,1.515722570521082,1.4985325783735564,1.4819519950737532,1.4659508545233473,1.450502822927847,1.435585672670075,1.4211816717917498,1.4072778829083785,1.3938663677233507,1.380944295602957,1.3685139568581832,1.357065735467491,1.3466111462785921,1.3371656444336537,1.3287483148568668,1.3213815021138666,1.315090389583994,1.3099025373361126,1.3058473883154238,1.3029557524588307,1.301259278189689,1.3007899204299342,1.3015794138386143,1.303658759468311,1.3070577324487318,1.3118044176794403,1.3179247798559819,1.325442273475614,1.3343774977761917,1.344747900856693,1.356567536510041,1.3698468765663394,1.384592680795179,1.4008079256476447,1.4184917923320313,1.4376397139143082,1.458243480319978,1.480291399295948,1.503768510579971,1.5286568497338877,1.5549357573401419,1.5825822285543736,1.6087171651901089,1.6333163717530996,1.6563568177694707,1.6778170078051924,1.6976773213121734,1.7159203172310722,1.732530998963395,1.747497036054912,1.7608089396918798,1.7724601898849368,1.7824473129880767,1.7907699089593616,1.797430628506088,1.8024351009627604,1.8057918144213172,1.807511950267524,1.8076091748758403,1.8060993917787205,1.8030004581574595,1.798331870002236,1.7921144207592568,1.784369838721867,1.7751204088259112,1.7643885848706544,1.7521965984953831,1.738566071485259,1.7235176381431057,1.707070584529633,1.689242511325957,1.6700490268924941,1.6512755739235343,1.6329317030201136,1.6150230072111438,1.5975510290246828,1.5805132400784667,1.5639030946480255,1.5477101572035274,1.5319203023649568,1.5165159841476576,1.5014765697996855,1.4867787320148755,1.4723968918886357,1.4583037037140676,1.4444705716385806,1.4308681873554512,1.4174670774242453,1.4042381485240918,1.3911532189604667,1.3781855250751618,1.3653101918454489,1.3525046578861417,1.3397490462609796,1.3270264739316873,1.3143232942800172,1.3016292688795348,1.2889376665144952,1.2762452892853,1.2635524274457837,1.2508627463311293,1.2381831103049536
"EMBSeCBIO","Popradske pleso","Popradske_1",49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin","lacustrine core","small (0.01-1 km2)",9,-70,2.2717989215115355,2.2483401811352817,2.2262618772566936,2.2055858179036294,2.1863360443569255,2.1685383637935267,2.1522198795304153,2.1374085286840625,2.1241326360304393,2.112420491637077,2.1022999584992266,2.093798115005414,2.086940935640608,2.0817530119604264,2.078257314583891,2.0764749957939155,2.076425231334031,2.0781250991674525,2.0815894923317817,2.08683106258191,2.093860191259342,2.102684983745731,2.1133112839337787,2.1257427053578275,2.1399806759447024,2.156024493747042,2.1738713914807812,2.1935166081813318,2.2149534667967843,2.2381734570314364,2.2631663232217294,2.2899201574551773,2.314860944219581,2.3379756679540242,2.359251846663528,2.3786776036433324,2.3962417249375103,2.4119337047190346,2.4257437809523403,2.4376629637817273,2.4476830590780407,2.4557966894718475,2.461997315005248,2.466279255250037,2.4686377143728047,2.4690688101860427,2.4675696077192004,2.46413815728856,2.458773536456031,2.4514758946632926,2.4422464987300683,2.4310877768364025,2.4180033580924567,2.4029981043599093,2.3860781306505405,2.3672508102129863,2.34652476034882,2.3239098050920304,2.2994169111556997,2.2730580940054583,2.248791623824044,2.2266298885513267,2.206584556023399,2.188666394017738,2.1728850811875926,2.1592490105062767,2.1477650878448262,2.1384385293793726,2.1312726626225853,2.126268736944086,2.1234257504289578,2.1227403007582444,2.124206468416293,2.127815740873952,2.133556986406157,2.141416485828016,2.151378029637965,2.163423086818234,2.1775310498584775,2.193679558455578,2.2118449018408954,2.2320024968583603,2.2541274358472396,2.278195095177421,2.3041817920650596,2.3320654741983144,2.361826423870579,2.3934479558982824,2.426917086733516,2.4622251509986657,2.49936834128253,2.5366897651040192,2.574195042368767,2.6118941237691518,2.6498013587710587,2.6879354176518993,2.7263190590714252,2.764978739888562,2.8039440696378763,2.843247118044988,2.8829215899653966,2.9230018879362696,2.96352208789221,3.0045148582765355,3.046010356558586,3.0880351398513475,3.1306111277547166,3.1737546556151237,3.217475655029748,3.2617769956266107,3.3066540179715185,3.352094281997644,3.398077548787061,3.444576006069174,3.4915547396943283,3.538972444880942,3.586782362532242,3.6349334176946297,3.6833715296020495,3.732041056020771,3.7808863290500607,3.83042017244329,3.8805937409112365,3.9313649264211943,3.9826996733080477,4.034573094983963,4.086970353516825,4.139887270330101,4.193330644461457,4.247318263923307,4.301878605416892,4.357050227618866,4.4128808731300735,4.4694263035970225,4.52674890114994,4.584916076839402,4.643998532929324,4.704068430502531,4.76519751670083,4.827455266964316,4.89090709683323,4.955612695276882,5.021624527230908,5.088986547229723,5.157733158941895,5.227888447321151,5.299465701275977,5.372467235556069,5.446884511280556,5.522698545510423,5.5998805917966354,5.678393065986507,5.753370362236346,5.824762622929384,5.892516819164413,5.956578200214997,6.016891746367926,6.073403583765379,6.126062322594439,6.174820283774194,6.219634583998809,6.260468054398216,6.297289973958042,6.330076604977799,6.358811524027994,6.383485747895433,6.404097659705182,6.420652745627917,6.433163157202685,6.4416471182388255,6.4461281984491094,6.446634478381397,6.443197631856491,6.43585195300737,6.424633355189792,6.409578368550854,6.390723161964197,6.368102613437868,6.34174945104396,6.3116934839784165,6.277960940601668,6.240573927298788,6.20426254893613,6.169037716690789,6.134903580698738,6.1018576058039695,6.069890816312947,6.038988201575095,6.009129270432821,5.9802887390378965,5.9524373332875555,5.9255426842669605,5.899570292668146,5.874484536260544,5.85024969318097,5.826830953150497,5.804195388759453,5.782312859723696,5.761156824521484,5.740705036066817,5.720940101036264,5.701849886091791,5.683427758458058,5.6656726530209545,5.648588963193836,5.632186258109231,5.616478834079456,5.601485113561816,5.587226909888183,5.573728580600475,5.561016096204659,5.5491160543613764,5.538054671835807,5.525164972974073,5.510469768708366,5.493988979831794,5.475738894918931,5.455731574462733,5.433974422896366,5.410469944579956,5.38521569357999,5.358204420356927,5.329424411531344,5.298860011963458,5.266492311704476,5.232299974208317,5.196260176763453,5.158349629630964,5.118545637038993,5.076827161130524,5.0331758492897825,4.987576986031875,4.940020332825564,4.890500822771731,4.839019081866978,4.7855817544809,4.730201617459411,4.6728974746912995,4.613693831769135,4.552620358249804,4.489711152679661,4.425003832705849,4.358538478978101,4.290356466912254,4.223584886991427,4.158262507286062,4.0944242070335015,4.032099834980891,3.9713131932184944,3.912081180665595,3.8544131250597635,3.7983103259916304,3.743765824464381,3.690764406909544,3.6392828438431457,3.5892903556874223,3.5407492909929967,3.493615995635211,3.4478418457566633,3.4033744124778393,3.360158722845437,3.318138579229723,3.277257898461108,3.237462032402636,3.198699033328456,3.1609208303116,3.124084286669684,3.088152113193955,3.053093617190603,3.018885273074034,2.9855111061452724,2.952962887044891,2.9212401399819843,2.890349973023268,2.861030884217243,2.8333034103563546,2.8071936603544754,2.782732605325253,2.7599552896372685,2.7388999868185415,2.7196073238859366,2.702119396669451,2.686478897089155,2.672728271240734,2.6609089246794797,2.6510604885900735,2.643220157714593,2.637422108099415,2.6336970000151796,2.632071568888864,2.6325683048304693,2.6352052193866022,2.6399956965373326,2.646948423680286,2.656067397409324,2.6673519982719434,2.680797128345794,2.69639340536784,2.714127407231863,2.7339819608911213,2.755936470013605,2.7799672760911642,2.806048048059587,2.8341501958100777,2.864243303236555,2.8925910253494136,2.9191637933764745,2.9439346741400136,2.966879728723404,2.987978317128446,3.0072133477846608,3.024571471505725,3.04004322009511,3.053623090288212,3.0653095740929857,3.0751051368712843,3.083016144708679,3.089052742774646,3.093228686502654,3.0955611275461914,3.0960703566169223,3.0947795055071907,3.0917142108595557,3.086902242584342,3.080373100249659,3.0721575812769517,3.062287325361306,3.0507943401841247,3.0377105141732423,3.0230671227623325,3.0068943352720883,2.9892207301404787,2.9700728267268004,2.9494746422625573,2.927447282682242,2.905655837908812,2.8841128293919347,2.8628252382810633,2.8417943603065243,2.8210157544939873,2.800479289273823,2.780169287672493,2.760064771228147,2.7401398001119137,2.7203639047229986,2.700702601828929,2.6811179862146406,2.6615693868582655,2.6420140749373564,2.622408009550821,2.6027066059739292,2.5828655105902003,2.5628413663946876,2.5425925531533444,2.5220798869318957,2.501267264758071,2.480122241620821,2.4586165287925192,2.436726404526221,2.4144330304606356,2.391722669484646,2.368586803290759,2.345022150302132,2.3210305870126966,2.296618977961958
