"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Klaarfontein Spring","KLAARF_10",-32.423889,18.494444,8,0.21049050542249095,6557.387227329744,17.965444458437656,13.391851337457997,22.283779724866434
"Kuruyange 2","KU2_5",-3.58,29.683333,2028,1.163664358008621,6330.895807639289,17.34492002092956,16.580253737709203,17.94072600817355
"Laboot Swamp I","LABOOTA_0.5",0.95,34.63,2858,1.025925989205508,4400.52684097694,12.056237920484767,11.016699324316342,13.443247825678158
"Lake Abijata","ABIJATA_1",7.6,38.55,1600,0.6056396153584974,7203.586064898382,19.735852232598305,18.24677355142158,21.12606950950872
"Lake Abiyata I","ABIYATA_1",7.7,38.6,1590,0.5969391464143408,7240.8020273455095,19.837813773549342,18.29831823608704,21.231331775672988
"Lake Albert III","ALB3PC_0",1.516667,30.566667,615,0.7391398184962747,9173.830908373036,25.133783310611058,24.152129165999238,26.12142154697804
"Lake Andolonomby","ANDOLO_0",-23.05,43.6,21,0.4128680430938463,8898.765266988094,24.38017881366601,20.781096431530095,27.54282283820706
"Lake Barombi-Mbo","BM6_0",4.6575,9.4025,314,1.9425382632805814,9287.950045355536,25.446438480426124,24.111795122208427,26.723897372922984
"Lake Ikimba","IKIMBA2_1.2",-1.435833,31.592778,1183,0.9194112893353324,7913.614610980372,21.68113592049417,20.95278897238729,22.13293953076371
"Lake Kavitaha","KAVITAHA_0",-19.041667,46.783333,1269,0.9543933172895182,6873.761677602233,18.832223774252693,15.41143970581198,21.220465812970794
"Lake Kavitaha","KAVITAHA_10",-19.041667,46.783333,1269,0.9543933172895182,6873.761677602233,18.832223774252693,15.41143970581198,21.220465812970794
"Lake Kimili I","KIMILIA_1",1.1,34.566667,4153,1.441945427032963,1271.7109200052569,3.484139506863717,2.3001302340667675,5.154793837460244
"Lake Kitina","KT3_2",-4.27,12,6,1.0323257207194725,9252.802226034279,25.350143085025422,22.23305617183202,27.37320975651501
"Lake Langeno","LC_2",7.516667,38.716667,1585,0.5995348680848949,7236.292924257853,19.825460066459872,18.325478388829072,21.205677520866676
"Lake Malawi","M86_22P_1.5",-13.0167,34.5223,476,0.8977788193692199,8668.728255187665,23.749940425171683,20.162420601686286,26.466477692115873
"Lake Mitsinjo","MITSINLA_0",-16.033333,45.85,9,0.872667878244871,9596.318167412395,26.291282650444916,23.970739469672882,27.729112853707704
"Lake Mitsinjo","MITSINLA_10",-16.033333,45.85,9,0.872667878244871,9596.318167412395,26.291282650444916,23.970739469672882,27.729112853707704
"Lake Ngami","NGAMI_20",-20.48028333,22.76083333,925,0.2539811896054894,8326.520380525331,22.81238460417899,16.184691120087415,26.917911768527635
"Lake Nokouâ€_ (So-Ava)","SOA-99_1",6.495,2.388056,2,1.0577344487665403,9808.596509830346,26.872867150220124,25.117107764587924,28.518031515983623
"Lake Ossa 2","OW4_1.1",3.801389,10.75,223,1.764116780559335,9330.549154605726,25.56314836878281,24.21753644462777,26.849594938385202
"Lake Ossa I","OSSA1_1.5",3.752222,10.068611,35,1.925261021925307,9543.819332171257,26.147450225126732,24.736336830178004,27.4415461412828
"Lake Ossa I","OSSA1_2.5",3.752222,10.068611,35,1.925261021925307,9543.819332171257,26.147450225126732,24.736336830178004,27.4415461412828
"Lake Ossa I","OSSA1_3.5",3.752222,10.068611,35,1.925261021925307,9543.819332171257,26.147450225126732,24.736336830178004,27.4415461412828
"Lake Ossa I","OSSA1_4.5",3.752222,10.068611,35,1.925261021925307,9543.819332171257,26.147450225126732,24.736336830178004,27.4415461412828
"Lake Sélé","LAKESELE_1",7.15,2.433333,15,0.9792060705633466,9912.645838333136,27.157933803652426,25.32168179956136,28.89036986943105
"Lake Sinnda 2","SN2_0",-3.836111,12.8,133,1.0243114343084823,9191.274404325266,25.18157371048018,22.100901597772214,27.09660257484875
"Lake Sinnda 3","SN3_0",-3.835556,12.804167,133,1.0241304406671587,9191.45805620118,25.1820768663046,22.100848031843288,27.09722702912289
"Lake Sinnda 3","SN3_6.7",-3.835556,12.804167,133,1.0241304406671587,9191.45805620118,25.1820768663046,22.100848031843288,27.09722702912289
